cap,citta,nome,paese
32143,Messina,Ristorante,Italia
32144,Milan,Panetteria,Italia
32145,Messina,Enoteca,Italia
32146,Bologna,Pizzeria,Italia
32147,Palermo,Salumeria,Italia
32148,Bologna,Salumeria,Italia
32149,Rome,Salumeria,Italia
32150,Messina,Ristorante,Italia
32151,Venezia,Salumeria,Italia
32152,Milan,Trattoria,Italia
32153,Genoa,Pizzeria,Italia
32154,Messina,Banca,Italia
32155,Rome,Enoteca,Italia
32156,Palermo,Enoteca,Italia
32157,Venice,Banca,Italia
32158,Florence,Ristorante,Italia
32159,Palermo,Panetteria,Italia
32160,Messina,Trattoria,Italia
32161,Bologna,Ristorante,Italia
32162,Venezia,Pizzeria,Italia
32163,Turin,Panetteria,Italia
32164,Naples,Pizzeria,Italia
32165,Genoa,Pizzeria,Italia
32166,Naples,Salumeria,Italia
32167,Venezia,Pizzeria,Italia
32168,Bologna,Banca,Italia
32169,Venice,Enoteca,Italia
32170,Rome,Enoteca,Italia
32171,Milan,Trattoria,Italia
32172,Genoa,Salumeria,Italia
32173,Genoa,Salumeria,Italia
32174,Verona,Banca,Italia
32175,Turin,Banca,Italia
32176,Turin,Ristorante,Italia
32177,Milan,Panetteria,Italia
32178,Genoa,Trattoria,Italia
32179,Palermo,Enoteca,Italia
32180,Messina,Trattoria,Italia
32181,Turin,Enoteca,Italia
32182,Rome,Banca,Italia
32183,Verona,Ristorante,Italia
32184,Venezia,Ristorante,Italia
32185,Verona,Salumeria,Italia
32186,Messina,Salumeria,Italia
32187,Genoa,Banca,Italia
32188,Milan,Ristorante,Italia
32189,Rome,Enoteca,Italia
32190,Venezia,Ristorante,Italia
32191,Palermo,Salumeria,Italia
32192,Messina,Trattoria,Italia
32193,Bologna,Pizzeria,Italia
32194,Bologna,Ristorante,Italia
32195,Venezia,Salumeria,Italia
32196,Milan,Salumeria,Italia
32197,Naples,Salumeria,Italia
32198,Turin,Ristorante,Italia
32199,Palermo,Ristorante,Italia
32200,Rome,Banca,Italia
32201,Milan,Trattoria,Italia
32202,Messina,Trattoria,Italia
32203,Venezia,Salumeria,Italia
32204,Venezia,Ristorante,Italia
32205,Venice,Enoteca,Italia
32206,Genoa,Pizzeria,Italia
32207,Rome,Trattoria,Italia
32208,Palermo,Ristorante,Italia
32209,Genoa,Panetteria,Italia
32210,Rome,Salumeria,Italia
32211,Milan,Panetteria,Italia
32212,Rome,Ristorante,Italia
32213,Turin,Ristorante,Italia
32214,Florence,Salumeria,Italia
32215,Venezia,Trattoria,Italia
32216,Naples,Trattoria,Italia
32217,Verona,Trattoria,Italia
32218,Bologna,Trattoria,Italia
32219,Verona,Panetteria,Italia
32220,Palermo,Panetteria,Italia
32221,Florence,Trattoria,Italia
32222,Venezia,Panetteria,Italia
32223,Turin,Salumeria,Italia
32224,Turin,Ristorante,Italia
32225,Messina,Trattoria,Italia
32226,Naples,Panetteria,Italia
32227,Messina,Ristorante,Italia
32228,Turin,Panetteria,Italia
32229,Genoa,Pizzeria,Italia
32230,Palermo,Banca,Italia
32231,Turin,Salumeria,Italia
32232,Turin,Banca,Italia
32233,Venezia,Panetteria,Italia
32234,Bologna,Panetteria,Italia
32235,Turin,Banca,Italia
32236,Palermo,Ristorante,Italia
32237,Venezia,Ristorante,Italia
32238,Rome,Salumeria,Italia
32239,Palermo,Trattoria,Italia
32240,Naples,Ristorante,Italia
32241,Messina,Panetteria,Italia
32242,Palermo,Ristorante,Italia
32243,Rome,Panetteria,Italia
32244,Bologna,Enoteca,Italia
32245,Genoa,Banca,Italia
32246,Turin,Banca,Italia
32247,Verona,Salumeria,Italia
32248,Messina,Trattoria,Italia
32249,Venice,Ristorante,Italia
32250,Rome,Ristorante,Italia
32251,Genoa,Salumeria,Italia
32252,Turin,Trattoria,Italia
32253,Genoa,Enoteca,Italia
32254,Venezia,Banca,Italia
32255,Naples,Enoteca,Italia
32256,Naples,Pizzeria,Italia
32257,Palermo,Banca,Italia
32258,Venezia,Ristorante,Italia
32259,Palermo,Banca,Italia
32260,Rome,Trattoria,Italia
32261,Florence,Panetteria,Italia
32262,Venice,Banca,Italia
32263,Rome,Banca,Italia
32264,Rome,Enoteca,Italia
32265,Venezia,Enoteca,Italia
32266,Venezia,Trattoria,Italia
32267,Messina,Panetteria,Italia
32268,Palermo,Ristorante,Italia
32269,Naples,Banca,Italia
32270,Rome,Ristorante,Italia
32271,Bologna,Ristorante,Italia
32272,Verona,Trattoria,Italia
32273,Palermo,Salumeria,Italia
32274,Verona,Pizzeria,Italia
32275,Florence,Pizzeria,Italia
32276,Verona,Trattoria,Italia
32277,Naples,Trattoria,Italia
32278,Naples,Banca,Italia
32279,Venezia,Salumeria,Italia
32280,Florence,Panetteria,Italia
32281,Genoa,Banca,Italia
32282,Rome,Trattoria,Italia
32283,Rome,Pizzeria,Italia
32284,Milan,Trattoria,Italia
32285,Turin,Enoteca,Italia
32286,Verona,Salumeria,Italia
32287,Palermo,Enoteca,Italia
32288,Verona,Salumeria,Italia
32289,Bologna,Trattoria,Italia
32290,Verona,Trattoria,Italia
32291,Messina,Panetteria,Italia
32292,Palermo,Enoteca,Italia
32293,Genoa,Ristorante,Italia
32294,Genoa,Panetteria,Italia
32295,Rome,Salumeria,Italia
32296,Venezia,Trattoria,Italia
32297,Rome,Banca,Italia
32298,Bologna,Enoteca,Italia
32299,Genoa,Trattoria,Italia
32300,Messina,Enoteca,Italia
32301,Florence,Pizzeria,Italia
32302,Verona,Ristorante,Italia
32303,Naples,Ristorante,Italia
32304,Turin,Trattoria,Italia
32305,Verona,Banca,Italia
32306,Messina,Panetteria,Italia
32307,Rome,Panetteria,Italia
32308,Bologna,Panetteria,Italia
32309,Venezia,Banca,Italia
32310,Florence,Salumeria,Italia
32311,Venice,Enoteca,Italia
32312,Bologna,Pizzeria,Italia
32313,Venezia,Trattoria,Italia
32314,Florence,Salumeria,Italia
32315,Palermo,Salumeria,Italia
32316,Genoa,Salumeria,Italia
32317,Venice,Salumeria,Italia
32318,Turin,Trattoria,Italia
32319,Bologna,Panetteria,Italia
32320,Milan,Salumeria,Italia
32321,Venice,Ristorante,Italia
32322,Rome,Pizzeria,Italia
32323,Florence,Panetteria,Italia
32324,Bologna,Pizzeria,Italia
32325,Milan,Ristorante,Italia
32326,Palermo,Salumeria,Italia
32327,Genoa,Salumeria,Italia
32328,Turin,Enoteca,Italia
32329,Genoa,Pizzeria,Italia
32330,Venice,Pizzeria,Italia
32331,Turin,Salumeria,Italia
32332,Verona,Salumeria,Italia
32333,Venice,Banca,Italia
32334,Genoa,Trattoria,Italia
32335,Verona,Banca,Italia
32336,Palermo,Salumeria,Italia
32337,Messina,Salumeria,Italia
32338,Rome,Banca,Italia
32339,Milan,Trattoria,Italia
32340,Milan,Ristorante,Italia
32341,Turin,Pizzeria,Italia
32342,Venezia,Banca,Italia
32343,Genoa,Panetteria,Italia
32344,Rome,Pizzeria,Italia
32345,Turin,Panetteria,Italia
32346,Milan,Ristorante,Italia
32347,Venice,Panetteria,Italia
32348,Naples,Pizzeria,Italia
32349,Bologna,Salumeria,Italia
32350,Venice,Enoteca,Italia
32351,Turin,Trattoria,Italia
32352,Milan,Salumeria,Italia
32353,Naples,Banca,Italia
32354,Rome,Salumeria,Italia
32355,Palermo,Panetteria,Italia
32356,Bologna,Pizzeria,Italia
32357,Genoa,Banca,Italia
32358,Bologna,Enoteca,Italia
32359,Palermo,Trattoria,Italia
32360,Milan,Pizzeria,Italia
32361,Rome,Ristorante,Italia
32362,Messina,Salumeria,Italia
32363,Turin,Salumeria,Italia
32364,Palermo,Salumeria,Italia
32365,Genoa,Trattoria,Italia
32366,Florence,Enoteca,Italia
32367,Venice,Salumeria,Italia
32368,Florence,Panetteria,Italia
32369,Bologna,Panetteria,Italia
32370,Milan,Pizzeria,Italia
32371,Bologna,Enoteca,Italia
32372,Genoa,Banca,Italia
32373,Palermo,Trattoria,Italia
32374,Milan,Salumeria,Italia
32375,Rome,Ristorante,Italia
32376,Venezia,Salumeria,Italia
32377,Venezia,Panetteria,Italia
32378,Palermo,Ristorante,Italia
32379,Verona,Trattoria,Italia
32380,Bologna,Enoteca,Italia
32381,Rome,Banca,Italia
32382,Bologna,Pizzeria,Italia
32383,Messina,Panetteria,Italia
32384,Turin,Banca,Italia
32385,Turin,Enoteca,Italia
32386,Messina,Ristorante,Italia
32387,Venezia,Enoteca,Italia
32388,Palermo,Salumeria,Italia
32389,Bologna,Pizzeria,Italia
32390,Genoa,Banca,Italia
32391,Messina,Panetteria,Italia
32392,Palermo,Enoteca,Italia
32393,Genoa,Trattoria,Italia
32394,Rome,Ristorante,Italia
32395,Venezia,Salumeria,Italia
32396,Venezia,Pizzeria,Italia
32397,Verona,Enoteca,Italia
32398,Milan,Banca,Italia
32399,Turin,Pizzeria,Italia
32400,Bologna,Banca,Italia
32401,Palermo,Panetteria,Italia
32402,Palermo,Salumeria,Italia
32403,Florence,Banca,Italia
32404,Venice,Trattoria,Italia
32405,Milan,Trattoria,Italia
32406,Bologna,Pizzeria,Italia
32407,Turin,Enoteca,Italia
32408,Palermo,Enoteca,Italia
32409,Bologna,Pizzeria,Italia
32410,Venice,Enoteca,Italia
32411,Venezia,Banca,Italia
32412,Florence,Enoteca,Italia
32413,Naples,Pizzeria,Italia
32414,Naples,Pizzeria,Italia
32415,Messina,Salumeria,Italia
32416,Milan,Banca,Italia
32417,Venice,Pizzeria,Italia
32418,Rome,Ristorante,Italia
32419,Venezia,Banca,Italia
32420,Naples,Salumeria,Italia
32421,Venezia,Trattoria,Italia
32422,Bologna,Panetteria,Italia
32423,Venice,Banca,Italia
32424,Verona,Salumeria,Italia
32425,Rome,Enoteca,Italia
32426,Verona,Pizzeria,Italia
32427,Rome,Pizzeria,Italia
32428,Palermo,Ristorante,Italia
32429,Verona,Enoteca,Italia
32430,Messina,Enoteca,Italia
32431,Naples,Panetteria,Italia
32432,Genoa,Ristorante,Italia
32433,Turin,Enoteca,Italia
32434,Rome,Ristorante,Italia
32435,Venice,Enoteca,Italia
32436,Naples,Banca,Italia
32437,Verona,Salumeria,Italia
32438,Naples,Pizzeria,Italia
32439,Messina,Pizzeria,Italia
32440,Florence,Banca,Italia
32441,Turin,Enoteca,Italia
32442,Turin,Panetteria,Italia
32443,Turin,Trattoria,Italia
32444,Messina,Trattoria,Italia
32445,Palermo,Trattoria,Italia
32446,Verona,Ristorante,Italia
32447,Turin,Trattoria,Italia
32448,Venezia,Pizzeria,Italia
32449,Rome,Panetteria,Italia
32450,Rome,Trattoria,Italia
32451,Genoa,Panetteria,Italia
32452,Genoa,Enoteca,Italia
32453,Milan,Banca,Italia
32454,Naples,Panetteria,Italia
32455,Genoa,Salumeria,Italia
32456,Bologna,Salumeria,Italia
32457,Naples,Panetteria,Italia
32458,Milan,Banca,Italia
32459,Verona,Panetteria,Italia
32460,Verona,Enoteca,Italia
32461,Milan,Pizzeria,Italia
32462,Naples,Trattoria,Italia
32463,Naples,Enoteca,Italia
32464,Rome,Salumeria,Italia
32465,Venezia,Panetteria,Italia
32466,Venezia,Banca,Italia
32467,Milan,Enoteca,Italia
32468,Venezia,Salumeria,Italia
32469,Florence,Salumeria,Italia
32470,Palermo,Trattoria,Italia
32471,Florence,Trattoria,Italia
32472,Bologna,Enoteca,Italia
32473,Messina,Panetteria,Italia
32474,Milan,Trattoria,Italia
32475,Rome,Ristorante,Italia
32476,Venezia,Panetteria,Italia
32477,Venezia,Panetteria,Italia
32478,Naples,Pizzeria,Italia
32479,Turin,Pizzeria,Italia
32480,Milan,Panetteria,Italia
32481,Venice,Ristorante,Italia
32482,Palermo,Pizzeria,Italia
32483,Turin,Ristorante,Italia
32484,Messina,Banca,Italia
32485,Naples,Ristorante,Italia
32486,Naples,Enoteca,Italia
32487,Venezia,Pizzeria,Italia
32488,Genoa,Pizzeria,Italia
32489,Rome,Enoteca,Italia
32490,Verona,Enoteca,Italia
32491,Turin,Trattoria,Italia
32492,Venezia,Ristorante,Italia
32493,Milan,Salumeria,Italia
32494,Venezia,Pizzeria,Italia
32495,Naples,Banca,Italia
32496,Milan,Pizzeria,Italia
32497,Palermo,Ristorante,Italia
32498,Milan,Trattoria,Italia
32499,Naples,Enoteca,Italia
32500,Palermo,Enoteca,Italia
32501,Florence,Ristorante,Italia
32502,Messina,Ristorante,Italia
32503,Bologna,Ristorante,Italia
32504,Messina,Trattoria,Italia
32505,Bologna,Pizzeria,Italia
32506,Messina,Enoteca,Italia
32507,Milan,Ristorante,Italia
32508,Palermo,Pizzeria,Italia
32509,Messina,Trattoria,Italia
32510,Messina,Enoteca,Italia
32511,Bologna,Banca,Italia
32512,Palermo,Banca,Italia
32513,Milan,Banca,Italia
32514,Verona,Ristorante,Italia
32515,Verona,Banca,Italia
32516,Verona,Salumeria,Italia
32517,Verona,Trattoria,Italia
32518,Venice,Banca,Italia
32519,Milan,Trattoria,Italia
32520,Verona,Panetteria,Italia
32521,Venezia,Salumeria,Italia
32522,Turin,Pizzeria,Italia
32523,Genoa,Ristorante,Italia
32524,Turin,Salumeria,Italia
32525,Genoa,Salumeria,Italia
32526,Naples,Trattoria,Italia
32527,Milan,Enoteca,Italia
32528,Turin,Trattoria,Italia
32529,Venice,Trattoria,Italia
32530,Venezia,Salumeria,Italia
32531,Milan,Panetteria,Italia
32532,Bologna,Banca,Italia
32533,Palermo,Pizzeria,Italia
32534,Florence,Pizzeria,Italia
32535,Bologna,Salumeria,Italia
32536,Naples,Banca,Italia
32537,Palermo,Banca,Italia
32538,Venice,Ristorante,Italia
32539,Verona,Ristorante,Italia
32540,Naples,Salumeria,Italia
32541,Turin,Enoteca,Italia
32542,Venice,Enoteca,Italia
32543,Verona,Trattoria,Italia
32544,Venice,Panetteria,Italia
32545,Verona,Pizzeria,Italia
32546,Turin,Salumeria,Italia
32547,Bologna,Banca,Italia
32548,Venice,Panetteria,Italia
32549,Naples,Trattoria,Italia
32550,Turin,Ristorante,Italia
32551,Venice,Panetteria,Italia
32552,Milan,Trattoria,Italia
32553,Messina,Ristorante,Italia
32554,Florence,Ristorante,Italia
32555,Genoa,Banca,Italia
32556,Verona,Banca,Italia
32557,Palermo,Trattoria,Italia
32558,Milan,Salumeria,Italia
32559,Milan,Panetteria,Italia
32560,Naples,Pizzeria,Italia
32561,Turin,Trattoria,Italia
32562,Rome,Panetteria,Italia
32563,Verona,Trattoria,Italia
32564,Florence,Pizzeria,Italia
32565,Naples,Pizzeria,Italia
32566,Naples,Banca,Italia
32567,Bologna,Ristorante,Italia
32568,Bologna,Ristorante,Italia
32569,Palermo,Ristorante,Italia
32570,Milan,Enoteca,Italia
32571,Venice,Ristorante,Italia
32572,Bologna,Banca,Italia
32573,Venezia,Pizzeria,Italia
32574,Genoa,Enoteca,Italia
32575,Turin,Salumeria,Italia
32576,Genoa,Ristorante,Italia
32577,Turin,Trattoria,Italia
32578,Naples,Panetteria,Italia
32579,Venice,Salumeria,Italia
32580,Palermo,Pizzeria,Italia
32581,Messina,Panetteria,Italia
32582,Venice,Salumeria,Italia
32583,Palermo,Panetteria,Italia
32584,Turin,Panetteria,Italia
32585,Palermo,Ristorante,Italia
32586,Turin,Trattoria,Italia
32587,Turin,Pizzeria,Italia
32588,Turin,Banca,Italia
32589,Naples,Panetteria,Italia
32590,Palermo,Enoteca,Italia
32591,Milan,Ristorante,Italia
32592,Genoa,Enoteca,Italia
32593,Rome,Trattoria,Italia
32594,Verona,Salumeria,Italia
32595,Messina,Banca,Italia
32596,Turin,Pizzeria,Italia
32597,Turin,Banca,Italia
32598,Rome,Ristorante,Italia
32599,Milan,Enoteca,Italia
32600,Rome,Enoteca,Italia
32601,Rome,Trattoria,Italia
32602,Venice,Panetteria,Italia
32603,Messina,Enoteca,Italia
32604,Bologna,Banca,Italia
32605,Verona,Enoteca,Italia
32606,Messina,Banca,Italia
32607,Rome,Ristorante,Italia
32608,Bologna,Ristorante,Italia
32609,Turin,Salumeria,Italia
32610,Genoa,Trattoria,Italia
32611,Turin,Banca,Italia
32612,Venice,Trattoria,Italia
32613,Turin,Enoteca,Italia
32614,Genoa,Panetteria,Italia
32615,Palermo,Enoteca,Italia
32616,Palermo,Panetteria,Italia
32617,Messina,Panetteria,Italia
32618,Palermo,Trattoria,Italia
32619,Venezia,Ristorante,Italia
32620,Verona,Enoteca,Italia
32621,Palermo,Pizzeria,Italia
32622,Naples,Pizzeria,Italia
32623,Naples,Trattoria,Italia
32624,Messina,Ristorante,Italia
32625,Turin,Banca,Italia
32626,Florence,Panetteria,Italia
32627,Naples,Ristorante,Italia
32628,Turin,Banca,Italia
32629,Venice,Pizzeria,Italia
32630,Venice,Banca,Italia
32631,Genoa,Ristorante,Italia
32632,Bologna,Ristorante,Italia
32633,Venezia,Trattoria,Italia
32634,Naples,Pizzeria,Italia
32635,Messina,Pizzeria,Italia
32636,Naples,Enoteca,Italia
32637,Bologna,Salumeria,Italia
32638,Bologna,Enoteca,Italia
32639,Naples,Pizzeria,Italia
32640,Bologna,Pizzeria,Italia
32641,Genoa,Ristorante,Italia
32642,Venezia,Enoteca,Italia
32643,Genoa,Salumeria,Italia
32644,Verona,Pizzeria,Italia
32645,Venezia,Ristorante,Italia
32646,Palermo,Ristorante,Italia
32647,Messina,Pizzeria,Italia
32648,Venezia,Panetteria,Italia
32649,Venezia,Banca,Italia
32650,Venice,Banca,Italia
32651,Venice,Ristorante,Italia
32652,Naples,Pizzeria,Italia
32653,Naples,Trattoria,Italia
32654,Rome,Trattoria,Italia
32655,Venezia,Enoteca,Italia
32656,Turin,Banca,Italia
32657,Bologna,Enoteca,Italia
32658,Bologna,Panetteria,Italia
32659,Rome,Banca,Italia
32660,Naples,Banca,Italia
32661,Turin,Enoteca,Italia
32662,Venice,Banca,Italia
32663,Venice,Ristorante,Italia
32664,Rome,Panetteria,Italia
32665,Naples,Trattoria,Italia
32666,Venice,Pizzeria,Italia
32667,Bologna,Salumeria,Italia
32668,Rome,Ristorante,Italia
32669,Naples,Trattoria,Italia
32670,Rome,Enoteca,Italia
32671,Venice,Salumeria,Italia
32672,Venice,Enoteca,Italia
32673,Naples,Salumeria,Italia
32674,Venice,Ristorante,Italia
32675,Messina,Trattoria,Italia
32676,Turin,Banca,Italia
32677,Messina,Pizzeria,Italia
32678,Messina,Banca,Italia
32679,Turin,Enoteca,Italia
32680,Venice,Trattoria,Italia
32681,Genoa,Banca,Italia
32682,Rome,Enoteca,Italia
32683,Naples,Trattoria,Italia
32684,Genoa,Banca,Italia
32685,Milan,Trattoria,Italia
32686,Verona,Salumeria,Italia
32687,Milan,Pizzeria,Italia
32688,Verona,Pizzeria,Italia
32689,Venezia,Ristorante,Italia
32690,Messina,Pizzeria,Italia
32691,Naples,Salumeria,Italia
32692,Turin,Salumeria,Italia
32693,Messina,Salumeria,Italia
32694,Verona,Salumeria,Italia
32695,Venice,Pizzeria,Italia
32696,Naples,Salumeria,Italia
32697,Milan,Enoteca,Italia
32698,Milan,Panetteria,Italia
32699,Messina,Panetteria,Italia
32700,Verona,Enoteca,Italia
32701,Naples,Pizzeria,Italia
32702,Verona,Pizzeria,Italia
32703,Florence,Ristorante,Italia
32704,Verona,Panetteria,Italia
32705,Genoa,Banca,Italia
32706,Verona,Panetteria,Italia
32707,Venezia,Salumeria,Italia
32708,Turin,Ristorante,Italia
32709,Genoa,Enoteca,Italia
32710,Venezia,Banca,Italia
32711,Palermo,Banca,Italia
32712,Rome,Salumeria,Italia
32713,Rome,Trattoria,Italia
32714,Venice,Ristorante,Italia
32715,Turin,Panetteria,Italia
32716,Turin,Ristorante,Italia
32717,Naples,Pizzeria,Italia
32718,Milan,Trattoria,Italia
32719,Milan,Trattoria,Italia
32720,Florence,Panetteria,Italia
32721,Venice,Pizzeria,Italia
32722,Verona,Enoteca,Italia
32723,Turin,Pizzeria,Italia
32724,Milan,Pizzeria,Italia
32725,Venice,Ristorante,Italia
32726,Genoa,Panetteria,Italia
32727,Naples,Panetteria,Italia
32728,Verona,Pizzeria,Italia
32729,Venezia,Banca,Italia
32730,Genoa,Panetteria,Italia
32731,Venezia,Enoteca,Italia
32732,Turin,Panetteria,Italia
32733,Bologna,Enoteca,Italia
32734,Rome,Banca,Italia
32735,Genoa,Enoteca,Italia
32736,Genoa,Salumeria,Italia
32737,Venice,Banca,Italia
32738,Milan,Panetteria,Italia
32739,Genoa,Panetteria,Italia
32740,Venice,Salumeria,Italia
32741,Verona,Ristorante,Italia
32742,Palermo,Pizzeria,Italia
32743,Venice,Enoteca,Italia
32744,Verona,Salumeria,Italia
32745,Palermo,Trattoria,Italia
32746,Bologna,Panetteria,Italia
32747,Messina,Banca,Italia
32748,Bologna,Pizzeria,Italia
32749,Naples,Enoteca,Italia
32750,Bologna,Pizzeria,Italia
32751,Palermo,Ristorante,Italia
32752,Turin,Pizzeria,Italia
32753,Verona,Ristorante,Italia
32754,Bologna,Panetteria,Italia
32755,Florence,Banca,Italia
32756,Palermo,Panetteria,Italia
32757,Verona,Enoteca,Italia
32758,Florence,Ristorante,Italia
32759,Venezia,Banca,Italia
32760,Verona,Enoteca,Italia
32761,Rome,Banca,Italia
32762,Venezia,Trattoria,Italia
32763,Venezia,Salumeria,Italia
32764,Florence,Enoteca,Italia
32765,Naples,Enoteca,Italia
32766,Genoa,Trattoria,Italia
32767,Bologna,Pizzeria,Italia
32768,Rome,Salumeria,Italia
32769,Milan,Enoteca,Italia
32770,Palermo,Panetteria,Italia
32771,Bologna,Salumeria,Italia
32772,Palermo,Salumeria,Italia
32773,Palermo,Ristorante,Italia
32774,Verona,Salumeria,Italia
32775,Milan,Trattoria,Italia
32776,Messina,Enoteca,Italia
32777,Rome,Panetteria,Italia
32778,Palermo,Pizzeria,Italia
32779,Palermo,Ristorante,Italia
32780,Verona,Pizzeria,Italia
32781,Rome,Ristorante,Italia
32782,Milan,Enoteca,Italia
32783,Venice,Trattoria,Italia
32784,Genoa,Enoteca,Italia
32785,Venezia,Enoteca,Italia
32786,Milan,Banca,Italia
32787,Venice,Pizzeria,Italia
32788,Venezia,Panetteria,Italia
32789,Palermo,Salumeria,Italia
32790,Venice,Pizzeria,Italia
32791,Turin,Enoteca,Italia
32792,Rome,Pizzeria,Italia
32793,Bologna,Pizzeria,Italia
32794,Verona,Pizzeria,Italia
32795,Naples,Banca,Italia
32796,Genoa,Banca,Italia
32797,Messina,Banca,Italia
32798,Rome,Panetteria,Italia
32799,Venice,Salumeria,Italia
32800,Messina,Trattoria,Italia
32801,Rome,Banca,Italia
32802,Rome,Pizzeria,Italia
32803,Florence,Trattoria,Italia
32804,Rome,Enoteca,Italia
32805,Bologna,Trattoria,Italia
32806,Naples,Banca,Italia
32807,Palermo,Banca,Italia
32808,Florence,Salumeria,Italia
32809,Venezia,Banca,Italia
32810,Venice,Pizzeria,Italia
32811,Verona,Ristorante,Italia
