cap,citta,nome,paese
10138,Bari,Salumeria,Italia
10139,Trieste,Gelateria,Italia
10140,Rome,Pizzeria,Italia
10141,Bologna,Salumeria,Italia
10142,Perugia,Enoteca,Italia
10143,Turin,Salumeria,Italia
10144,Genoa,Panetteria,Italia
10145,Brescia,Enoteca,Italia
10146,Rome,Salumeria,Italia
10147,Modena,Gelateria,Italia
10148,Florence,Pizzeria,Italia
10149,Parma,Pizzeria,Italia
10150,Turin,Pizzeria,Italia
10151,Rome,Pizzeria,Italia
10152,Milan,Trattoria,Italia
10153,Catania,Pizzeria,Italia
10154,Milan,Panetteria,Italia
10155,Florence,Trattoria,Italia
10156,Ravenna,Enoteca,Italia
10157,Turin,Panetteria,Italia
10158,Brescia,Pizzeria,Italia
10159,Perugia,Trattoria,Italia
10160,Florence,Pizzeria,Italia
10161,Pescara,Trattoria,Italia
10162,Brescia,Pizzeria,Italia
10163,Naples,Salumeria,Italia
10164,Perugia,Enoteca,Italia
10165,Perugia,Gelateria,Italia
10166,Bari,Salumeria,Italia
10167,Pescara,Pizzeria,Italia
10168,Pescara,Panetteria,Italia
10169,Pescara,Gelateria,Italia
10170,Palermo,Pizzeria,Italia
10171,Padua,Gelateria,Italia
10172,Milan,Enoteca,Italia
10173,Brescia,Gelateria,Italia
10174,Palermo,Trattoria,Italia
10175,Venice,Panetteria,Italia
10176,Palermo,Gelateria,Italia
10177,Perugia,Pizzeria,Italia
10178,Perugia,Salumeria,Italia
10179,Brescia,Trattoria,Italia
10180,Brescia,Trattoria,Italia
10181,Rome,Pizzeria,Italia
10182,Brescia,Enoteca,Italia
10183,Trieste,Enoteca,Italia
10184,Modena,Gelateria,Italia
10185,Palermo,Panetteria,Italia
10186,Naples,Salumeria,Italia
10187,Genoa,Pizzeria,Italia
10188,Palermo,Enoteca,Italia
10189,Palermo,Gelateria,Italia
10190,Brescia,Gelateria,Italia
10191,Parma,Enoteca,Italia
10192,Milan,Salumeria,Italia
10193,Trieste,Panetteria,Italia
10194,Perugia,Gelateria,Italia
10195,Parma,Trattoria,Italia
10196,Turin,Pizzeria,Italia
10197,Catania,Trattoria,Italia
10198,Catania,Trattoria,Italia
10199,Bari,Salumeria,Italia
10200,Genoa,Trattoria,Italia
10201,Naples,Salumeria,Italia
10202,Perugia,Salumeria,Italia
10203,Catania,Enoteca,Italia
10204,Pescara,Salumeria,Italia
10205,Modena,Trattoria,Italia
10206,Catania,Gelateria,Italia
10207,Palermo,Pizzeria,Italia
10208,Rome,Trattoria,Italia
10209,Turin,Enoteca,Italia
10210,Padua,Panetteria,Italia
10211,Catania,Panetteria,Italia
10212,Palermo,Pizzeria,Italia
10213,Verona,Trattoria,Italia
10214,Palermo,Enoteca,Italia
10215,Catania,Enoteca,Italia
10216,Bologna,Pizzeria,Italia
10217,Turin,Gelateria,Italia
10218,Trieste,Panetteria,Italia
10219,Parma,Salumeria,Italia
10220,Ravenna,Pizzeria,Italia
10221,Modena,Pizzeria,Italia
10222,Naples,Gelateria,Italia
10223,Venice,Enoteca,Italia
10224,Milan,Enoteca,Italia
10225,Naples,Gelateria,Italia
10226,Florence,Salumeria,Italia
10227,Milan,Trattoria,Italia
10228,Catania,Enoteca,Italia
10229,Parma,Trattoria,Italia
10230,Pescara,Enoteca,Italia
10231,Naples,Enoteca,Italia
10232,Catania,Gelateria,Italia
10233,Parma,Pizzeria,Italia
10234,Rome,Panetteria,Italia
10235,Naples,Gelateria,Italia
10236,Ravenna,Pizzeria,Italia
10237,Ravenna,Pizzeria,Italia
10238,Naples,Trattoria,Italia
10239,Genoa,Pizzeria,Italia
10240,Modena,Enoteca,Italia
10241,Florence,Trattoria,Italia
10242,Milan,Salumeria,Italia
10243,Padua,Pizzeria,Italia
10244,Padua,Panetteria,Italia
10245,Bari,Pizzeria,Italia
10246,Rome,Pizzeria,Italia
10247,Palermo,Pizzeria,Italia
10248,Ravenna,Trattoria,Italia
10249,Rome,Pizzeria,Italia
10250,Pescara,Panetteria,Italia
10251,Turin,Gelateria,Italia
10252,Ravenna,Enoteca,Italia
10253,Bologna,Panetteria,Italia
10254,Brescia,Panetteria,Italia
10255,Verona,Salumeria,Italia
10256,Florence,Salumeria,Italia
10257,Palermo,Salumeria,Italia
10258,Rome,Panetteria,Italia
10259,Rome,Trattoria,Italia
10260,Ravenna,Trattoria,Italia
10261,Modena,Gelateria,Italia
10262,Brescia,Pizzeria,Italia
10263,Venice,Trattoria,Italia
10264,Verona,Salumeria,Italia
10265,Padua,Salumeria,Italia
10266,Pescara,Gelateria,Italia
10267,Verona,Gelateria,Italia
10268,Ravenna,Salumeria,Italia
10269,Ravenna,Trattoria,Italia
10270,Venice,Trattoria,Italia
10271,Parma,Enoteca,Italia
10272,Perugia,Gelateria,Italia
10273,Modena,Trattoria,Italia
10274,Padua,Gelateria,Italia
10275,Naples,Salumeria,Italia
10276,Genoa,Trattoria,Italia
10277,Trieste,Salumeria,Italia
10278,Bologna,Pizzeria,Italia
10279,Palermo,Panetteria,Italia
10280,Palermo,Enoteca,Italia
10281,Bari,Gelateria,Italia
10282,Pescara,Panetteria,Italia
10283,Florence,Trattoria,Italia
10284,Palermo,Panetteria,Italia
10285,Pescara,Pizzeria,Italia
10286,Naples,Gelateria,Italia
10287,Florence,Pizzeria,Italia
10288,Parma,Pizzeria,Italia
10289,Palermo,Salumeria,Italia
10290,Rome,Enoteca,Italia
10291,Ravenna,Salumeria,Italia
10292,Bari,Gelateria,Italia
10293,Modena,Gelateria,Italia
10294,Parma,Gelateria,Italia
10295,Milan,Enoteca,Italia
10296,Verona,Salumeria,Italia
10297,Perugia,Panetteria,Italia
10298,Pescara,Gelateria,Italia
10299,Padua,Enoteca,Italia
10300,Venice,Salumeria,Italia
10301,Catania,Salumeria,Italia
10302,Ravenna,Trattoria,Italia
10303,Bari,Salumeria,Italia
10304,Pescara,Pizzeria,Italia
10305,Pescara,Pizzeria,Italia
10306,Perugia,Panetteria,Italia
10307,Padua,Gelateria,Italia
10308,Catania,Pizzeria,Italia
10309,Trieste,Panetteria,Italia
10310,Verona,Gelateria,Italia
10311,Venice,Salumeria,Italia
10312,Bari,Trattoria,Italia
10313,Palermo,Gelateria,Italia
10314,Rome,Enoteca,Italia
10315,Genoa,Gelateria,Italia
10316,Bari,Enoteca,Italia
10317,Bologna,Pizzeria,Italia
10318,Naples,Enoteca,Italia
10319,Rome,Trattoria,Italia
10320,Genoa,Trattoria,Italia
10321,Ravenna,Trattoria,Italia
10322,Catania,Panetteria,Italia
10323,Pescara,Panetteria,Italia
10324,Florence,Gelateria,Italia
10325,Modena,Trattoria,Italia
10326,Modena,Panetteria,Italia
10327,Florence,Panetteria,Italia
10328,Catania,Enoteca,Italia
10329,Venice,Enoteca,Italia
10330,Naples,Pizzeria,Italia
10331,Modena,Gelateria,Italia
10332,Rome,Enoteca,Italia
10333,Verona,Panetteria,Italia
10334,Bologna,Panetteria,Italia
10335,Turin,Gelateria,Italia
10336,Parma,Pizzeria,Italia
10337,Milan,Enoteca,Italia
10338,Pescara,Pizzeria,Italia
10339,Verona,Enoteca,Italia
10340,Brescia,Salumeria,Italia
10341,Bari,Pizzeria,Italia
10342,Bari,Pizzeria,Italia
10343,Brescia,Enoteca,Italia
10344,Bari,Salumeria,Italia
10345,Naples,Trattoria,Italia
10346,Bologna,Pizzeria,Italia
10347,Modena,Panetteria,Italia
10348,Bari,Pizzeria,Italia
10349,Trieste,Enoteca,Italia
10350,Trieste,Salumeria,Italia
10351,Brescia,Trattoria,Italia
10352,Parma,Pizzeria,Italia
10353,Catania,Salumeria,Italia
10354,Trieste,Salumeria,Italia
10355,Bologna,Pizzeria,Italia
10356,Bari,Gelateria,Italia
10357,Verona,Trattoria,Italia
10358,Palermo,Trattoria,Italia
10359,Modena,Gelateria,Italia
10360,Naples,Pizzeria,Italia
10361,Milan,Panetteria,Italia
10362,Venice,Trattoria,Italia
10363,Padua,Enoteca,Italia
10364,Milan,Panetteria,Italia
10365,Naples,Gelateria,Italia
10366,Modena,Panetteria,Italia
10367,Milan,Trattoria,Italia
10368,Parma,Pizzeria,Italia
10369,Bologna,Gelateria,Italia
10370,Naples,Gelateria,Italia
10371,Padua,Panetteria,Italia
10372,Pescara,Gelateria,Italia
10373,Catania,Salumeria,Italia
10374,Milan,Trattoria,Italia
10375,Bari,Gelateria,Italia
10376,Trieste,Trattoria,Italia
10377,Ravenna,Gelateria,Italia
10378,Rome,Pizzeria,Italia
10379,Milan,Trattoria,Italia
10380,Genoa,Panetteria,Italia
10381,Trieste,Panetteria,Italia
10382,Bari,Gelateria,Italia
10383,Ravenna,Pizzeria,Italia
10384,Perugia,Gelateria,Italia
10385,Pescara,Pizzeria,Italia
10386,Venice,Gelateria,Italia
10387,Rome,Pizzeria,Italia
10388,Bari,Gelateria,Italia
10389,Parma,Gelateria,Italia
10390,Bologna,Trattoria,Italia
10391,Verona,Pizzeria,Italia
10392,Trieste,Trattoria,Italia
10393,Padua,Panetteria,Italia
10394,Pescara,Pizzeria,Italia
10395,Rome,Salumeria,Italia
10396,Trieste,Trattoria,Italia
10397,Milan,Gelateria,Italia
10398,Florence,Panetteria,Italia
10399,Pescara,Panetteria,Italia
10400,Bologna,Trattoria,Italia
10401,Florence,Panetteria,Italia
10402,Naples,Gelateria,Italia
10403,Bologna,Enoteca,Italia
10404,Turin,Enoteca,Italia
10405,Bologna,Gelateria,Italia
10406,Brescia,Salumeria,Italia
10407,Turin,Enoteca,Italia
10408,Bari,Gelateria,Italia
10409,Ravenna,Salumeria,Italia
10410,Bologna,Enoteca,Italia
10411,Ravenna,Salumeria,Italia
10412,Venice,Pizzeria,Italia
10413,Ravenna,Pizzeria,Italia
10414,Genoa,Enoteca,Italia
10415,Rome,Pizzeria,Italia
10416,Ravenna,Panetteria,Italia
10417,Padua,Salumeria,Italia
10418,Parma,Panetteria,Italia
10419,Venice,Salumeria,Italia
10420,Ravenna,Trattoria,Italia
10421,Modena,Enoteca,Italia
10422,Rome,Gelateria,Italia
10423,Palermo,Trattoria,Italia
10424,Turin,Pizzeria,Italia
10425,Palermo,Trattoria,Italia
10426,Catania,Enoteca,Italia
10427,Bologna,Panetteria,Italia
10428,Milan,Gelateria,Italia
10429,Palermo,Gelateria,Italia
10430,Modena,Salumeria,Italia
10431,Rome,Gelateria,Italia
10432,Parma,Panetteria,Italia
10433,Modena,Panetteria,Italia
10434,Trieste,Trattoria,Italia
10435,Bologna,Trattoria,Italia
10436,Palermo,Pizzeria,Italia
10437,Ravenna,Gelateria,Italia
10438,Bari,Gelateria,Italia
10439,Verona,Gelateria,Italia
10440,Brescia,Panetteria,Italia
10441,Venice,Gelateria,Italia
10442,Perugia,Enoteca,Italia
10443,Bari,Pizzeria,Italia
10444,Bari,Enoteca,Italia
10445,Parma,Salumeria,Italia
10446,Milan,Gelateria,Italia
10447,Florence,Gelateria,Italia
10448,Milan,Panetteria,Italia
10449,Milan,Trattoria,Italia
10450,Turin,Pizzeria,Italia
10451,Trieste,Trattoria,Italia
10452,Catania,Gelateria,Italia
10453,Parma,Enoteca,Italia
10454,Catania,Gelateria,Italia
10455,Perugia,Panetteria,Italia
10456,Parma,Panetteria,Italia
10457,Genoa,Panetteria,Italia
10458,Bologna,Panetteria,Italia
10459,Brescia,Salumeria,Italia
10460,Florence,Enoteca,Italia
10461,Bologna,Panetteria,Italia
10462,Padua,Enoteca,Italia
10463,Ravenna,Enoteca,Italia
10464,Florence,Pizzeria,Italia
10465,Modena,Salumeria,Italia
10466,Trieste,Gelateria,Italia
10467,Ravenna,Salumeria,Italia
10468,Naples,Salumeria,Italia
10469,Genoa,Salumeria,Italia
10470,Palermo,Enoteca,Italia
10471,Rome,Salumeria,Italia
10472,Palermo,Trattoria,Italia
10473,Palermo,Enoteca,Italia
10474,Naples,Panetteria,Italia
10475,Milan,Pizzeria,Italia
10476,Pescara,Gelateria,Italia
10477,Padua,Gelateria,Italia
10478,Naples,Trattoria,Italia
10479,Brescia,Salumeria,Italia
10480,Modena,Gelateria,Italia
10481,Rome,Pizzeria,Italia
10482,Modena,Enoteca,Italia
10483,Florence,Trattoria,Italia
10484,Palermo,Enoteca,Italia
10485,Verona,Panetteria,Italia
10486,Brescia,Pizzeria,Italia
10487,Rome,Pizzeria,Italia
10488,Ravenna,Panetteria,Italia
10489,Brescia,Trattoria,Italia
10490,Genoa,Enoteca,Italia
10491,Turin,Pizzeria,Italia
10492,Brescia,Enoteca,Italia
10493,Rome,Enoteca,Italia
10494,Bologna,Pizzeria,Italia
10495,Milan,Enoteca,Italia
10496,Brescia,Trattoria,Italia
10497,Brescia,Pizzeria,Italia
10498,Milan,Salumeria,Italia
10499,Padua,Gelateria,Italia
10500,Catania,Pizzeria,Italia
10501,Brescia,Gelateria,Italia
10502,Turin,Pizzeria,Italia
10503,Ravenna,Salumeria,Italia
10504,Modena,Salumeria,Italia
10505,Perugia,Enoteca,Italia
10506,Pescara,Panetteria,Italia
10507,Perugia,Pizzeria,Italia
10508,Trieste,Enoteca,Italia
10509,Turin,Trattoria,Italia
10510,Bologna,Enoteca,Italia
10511,Perugia,Panetteria,Italia
10512,Venice,Salumeria,Italia
10513,Palermo,Gelateria,Italia
10514,Trieste,Pizzeria,Italia
10515,Rome,Enoteca,Italia
10516,Verona,Pizzeria,Italia
10517,Rome,Panetteria,Italia
10518,Ravenna,Trattoria,Italia
10519,Pescara,Enoteca,Italia
10520,Venice,Pizzeria,Italia
10521,Pescara,Enoteca,Italia
10522,Venice,Gelateria,Italia
10523,Bari,Pizzeria,Italia
10524,Ravenna,Panetteria,Italia
10525,Turin,Gelateria,Italia
10526,Trieste,Enoteca,Italia
10527,Venice,Trattoria,Italia
10528,Florence,Salumeria,Italia
10529,Venice,Panetteria,Italia
10530,Parma,Pizzeria,Italia
10531,Perugia,Enoteca,Italia
10532,Trieste,Trattoria,Italia
10533,Turin,Trattoria,Italia
10534,Naples,Pizzeria,Italia
10535,Brescia,Trattoria,Italia
10536,Venice,Salumeria,Italia
10537,Padua,Salumeria,Italia
10538,Milan,Gelateria,Italia
10539,Genoa,Gelateria,Italia
10540,Modena,Salumeria,Italia
10541,Modena,Panetteria,Italia
10542,Florence,Enoteca,Italia
10543,Turin,Enoteca,Italia
10544,Bari,Trattoria,Italia
10545,Brescia,Gelateria,Italia
10546,Bari,Salumeria,Italia
10547,Pescara,Trattoria,Italia
10548,Milan,Enoteca,Italia
10549,Bologna,Gelateria,Italia
10550,Padua,Trattoria,Italia
10551,Trieste,Gelateria,Italia
10552,Perugia,Panetteria,Italia
10553,Modena,Salumeria,Italia
10554,Florence,Gelateria,Italia
10555,Ravenna,Enoteca,Italia
10556,Modena,Pizzeria,Italia
10557,Palermo,Salumeria,Italia
10558,Florence,Pizzeria,Italia
10559,Brescia,Pizzeria,Italia
10560,Milan,Salumeria,Italia
10561,Bologna,Salumeria,Italia
10562,Padua,Enoteca,Italia
10563,Trieste,Trattoria,Italia
10564,Catania,Trattoria,Italia
10565,Catania,Salumeria,Italia
10566,Bari,Salumeria,Italia
10567,Bari,Panetteria,Italia
10568,Catania,Panetteria,Italia
10569,Naples,Pizzeria,Italia
10570,Pescara,Pizzeria,Italia
10571,Trieste,Panetteria,Italia
10572,Venice,Gelateria,Italia
10573,Turin,Pizzeria,Italia
10574,Bologna,Panetteria,Italia
10575,Rome,Enoteca,Italia
10576,Catania,Trattoria,Italia
10577,Florence,Pizzeria,Italia
10578,Bologna,Pizzeria,Italia
10579,Ravenna,Salumeria,Italia
10580,Genoa,Panetteria,Italia
10581,Milan,Enoteca,Italia
10582,Verona,Trattoria,Italia
10583,Catania,Pizzeria,Italia
10584,Parma,Enoteca,Italia
10585,Naples,Pizzeria,Italia
10586,Bari,Panetteria,Italia
10587,Brescia,Enoteca,Italia
10588,Turin,Trattoria,Italia
10589,Bari,Gelateria,Italia
10590,Pescara,Salumeria,Italia
10591,Milan,Gelateria,Italia
10592,Genoa,Trattoria,Italia
10593,Ravenna,Pizzeria,Italia
10594,Perugia,Pizzeria,Italia
10595,Padua,Panetteria,Italia
10596,Turin,Enoteca,Italia
10597,Brescia,Trattoria,Italia
10598,Trieste,Trattoria,Italia
10599,Catania,Enoteca,Italia
10600,Catania,Trattoria,Italia
10601,Trieste,Pizzeria,Italia
10602,Palermo,Gelateria,Italia
10603,Perugia,Salumeria,Italia
10604,Verona,Panetteria,Italia
10605,Rome,Panetteria,Italia
10606,Florence,Trattoria,Italia
10607,Bologna,Trattoria,Italia
10608,Perugia,Trattoria,Italia
10609,Pescara,Trattoria,Italia
10610,Pescara,Gelateria,Italia
10611,Venice,Enoteca,Italia
10612,Bologna,Panetteria,Italia
10613,Turin,Panetteria,Italia
10614,Catania,Enoteca,Italia
10615,Bari,Enoteca,Italia
10616,Bari,Trattoria,Italia
10617,Naples,Salumeria,Italia
10618,Verona,Gelateria,Italia
10619,Bologna,Panetteria,Italia
10620,Modena,Pizzeria,Italia
10621,Modena,Panetteria,Italia
10622,Bologna,Panetteria,Italia
10623,Milan,Gelateria,Italia
10624,Pescara,Panetteria,Italia
10625,Ravenna,Gelateria,Italia
10626,Catania,Enoteca,Italia
10627,Bari,Trattoria,Italia
10628,Perugia,Gelateria,Italia
10629,Bologna,Gelateria,Italia
10630,Genoa,Salumeria,Italia
10631,Turin,Trattoria,Italia
10632,Padua,Panetteria,Italia
10633,Catania,Gelateria,Italia
10634,Perugia,Salumeria,Italia
10635,Trieste,Gelateria,Italia
10636,Bari,Gelateria,Italia
10637,Milan,Panetteria,Italia
10638,Verona,Salumeria,Italia
10639,Venice,Salumeria,Italia
10640,Trieste,Panetteria,Italia
10641,Florence,Trattoria,Italia
10642,Ravenna,Pizzeria,Italia
10643,Rome,Pizzeria,Italia
10644,Trieste,Salumeria,Italia
10645,Bari,Pizzeria,Italia
10646,Padua,Trattoria,Italia
10647,Catania,Gelateria,Italia
10648,Modena,Pizzeria,Italia
10649,Brescia,Enoteca,Italia
10650,Parma,Gelateria,Italia
10651,Perugia,Salumeria,Italia
10652,Parma,Enoteca,Italia
10653,Palermo,Pizzeria,Italia
10654,Naples,Salumeria,Italia
10655,Venice,Salumeria,Italia
10656,Trieste,Trattoria,Italia
10657,Bologna,Trattoria,Italia
10658,Ravenna,Pizzeria,Italia
10659,Brescia,Panetteria,Italia
10660,Turin,Pizzeria,Italia
10661,Pescara,Enoteca,Italia
10662,Parma,Gelateria,Italia
10663,Ravenna,Panetteria,Italia
10664,Ravenna,Gelateria,Italia
10665,Palermo,Salumeria,Italia
10666,Genoa,Panetteria,Italia
10667,Turin,Salumeria,Italia
10668,Naples,Gelateria,Italia
10669,Genoa,Trattoria,Italia
10670,Genoa,Salumeria,Italia
10671,Bologna,Salumeria,Italia
10672,Bologna,Gelateria,Italia
10673,Ravenna,Enoteca,Italia
10674,Trieste,Panetteria,Italia
10675,Modena,Panetteria,Italia
10676,Trieste,Enoteca,Italia
10677,Modena,Trattoria,Italia
10678,Perugia,Pizzeria,Italia
10679,Perugia,Trattoria,Italia
10680,Verona,Gelateria,Italia
10681,Milan,Gelateria,Italia
10682,Genoa,Gelateria,Italia
10683,Turin,Salumeria,Italia
10684,Rome,Enoteca,Italia
10685,Trieste,Enoteca,Italia
10686,Catania,Gelateria,Italia
10687,Florence,Enoteca,Italia
10688,Venice,Gelateria,Italia
10689,Naples,Panetteria,Italia
10690,Bologna,Salumeria,Italia
10691,Bologna,Pizzeria,Italia
10692,Palermo,Trattoria,Italia
10693,Bari,Trattoria,Italia
10694,Rome,Pizzeria,Italia
10695,Bari,Pizzeria,Italia
10696,Naples,Pizzeria,Italia
10697,Perugia,Panetteria,Italia
10698,Bari,Enoteca,Italia
10699,Genoa,Gelateria,Italia
10700,Bologna,Enoteca,Italia
10701,Venice,Panetteria,Italia
10702,Perugia,Salumeria,Italia
10703,Florence,Pizzeria,Italia
10704,Parma,Pizzeria,Italia
10705,Verona,Gelateria,Italia
10706,Perugia,Pizzeria,Italia
10707,Verona,Enoteca,Italia
10708,Catania,Panetteria,Italia
10709,Naples,Panetteria,Italia
10710,Brescia,Trattoria,Italia
10711,Parma,Salumeria,Italia
10712,Verona,Trattoria,Italia
10713,Genoa,Enoteca,Italia
10714,Palermo,Pizzeria,Italia
10715,Catania,Trattoria,Italia
10716,Florence,Salumeria,Italia
10717,Florence,Salumeria,Italia
10718,Bari,Trattoria,Italia
10719,Genoa,Enoteca,Italia
10720,Trieste,Salumeria,Italia
10721,Padua,Salumeria,Italia
10722,Palermo,Gelateria,Italia
10723,Padua,Enoteca,Italia
10724,Milan,Enoteca,Italia
10725,Milan,Pizzeria,Italia
10726,Brescia,Panetteria,Italia
10727,Turin,Trattoria,Italia
10728,Padua,Enoteca,Italia
10729,Verona,Pizzeria,Italia
10730,Parma,Pizzeria,Italia
10731,Catania,Panetteria,Italia
10732,Brescia,Pizzeria,Italia
10733,Bologna,Pizzeria,Italia
10734,Pescara,Pizzeria,Italia
10735,Modena,Enoteca,Italia
10736,Ravenna,Salumeria,Italia
10737,Brescia,Salumeria,Italia
10738,Bologna,Pizzeria,Italia
10739,Genoa,Gelateria,Italia
10740,Milan,Gelateria,Italia
10741,Verona,Trattoria,Italia
10742,Turin,Enoteca,Italia
10743,Modena,Trattoria,Italia
10744,Padua,Gelateria,Italia
10745,Ravenna,Salumeria,Italia
10746,Verona,Panetteria,Italia
10747,Milan,Trattoria,Italia
10748,Ravenna,Salumeria,Italia
10749,Catania,Pizzeria,Italia
10750,Palermo,Gelateria,Italia
10751,Modena,Pizzeria,Italia
10752,Rome,Gelateria,Italia
10753,Modena,Panetteria,Italia
10754,Naples,Panetteria,Italia
10755,Bologna,Salumeria,Italia
10756,Genoa,Salumeria,Italia
10757,Padua,Salumeria,Italia
10758,Ravenna,Salumeria,Italia
10759,Venice,Pizzeria,Italia
10760,Brescia,Gelateria,Italia
10761,Palermo,Pizzeria,Italia
10762,Modena,Gelateria,Italia
10763,Parma,Salumeria,Italia
10764,Padua,Salumeria,Italia
10765,Ravenna,Salumeria,Italia
10766,Padua,Pizzeria,Italia
10767,Florence,Enoteca,Italia
10768,Florence,Panetteria,Italia
10769,Turin,Salumeria,Italia
10770,Modena,Enoteca,Italia
10771,Catania,Salumeria,Italia
10772,Catania,Panetteria,Italia
10773,Trieste,Enoteca,Italia
10774,Venice,Pizzeria,Italia
10775,Turin,Gelateria,Italia
10776,Rome,Pizzeria,Italia
10777,Catania,Trattoria,Italia
10778,Catania,Enoteca,Italia
10779,Milan,Enoteca,Italia
10780,Padua,Panetteria,Italia
10781,Parma,Enoteca,Italia
10782,Milan,Gelateria,Italia
10783,Trieste,Enoteca,Italia
10784,Florence,Salumeria,Italia
10785,Parma,Panetteria,Italia
10786,Pescara,Enoteca,Italia
10787,Padua,Gelateria,Italia
10788,Bari,Enoteca,Italia
10789,Catania,Gelateria,Italia
