nome,numeroSerie
mask,8222
rope,8223
knife,8224
phone,8225
gun,8226
mask,8227
flashlight,8228
hammer,8229
crowbar,8230
crowbar,8231
flashlight,8232
flashlight,8233
hammer,8234
flashlight,8235
knife,8236
crowbar,8237
crowbar,8238
gun,8239
flashlight,8240
hammer,8241
hammer,8242
hammer,8243
flashlight,8244
hammer,8245
gun,8246
screwdriver,8247
screwdriver,8248
knife,8249
mask,8250
screwdriver,8251
gun,8252
flashlight,8253
screwdriver,8254
knife,8255
screwdriver,8256
knife,8257
crowbar,8258
hammer,8259
hammer,8260
mask,8261
hammer,8262
mask,8263
crowbar,8264
hammer,8265
screwdriver,8266
rope,8267
flashlight,8268
screwdriver,8269
phone,8270
hammer,8271
knife,8272
knife,8273
crowbar,8274
rope,8275
crowbar,8276
mask,8277
gun,8278
mask,8279
gun,8280
knife,8281
crowbar,8282
phone,8283
gun,8284
knife,8285
mask,8286
hammer,8287
rope,8288
screwdriver,8289
screwdriver,8290
flashlight,8291
mask,8292
knife,8293
knife,8294
knife,8295
screwdriver,8296
hammer,8297
mask,8298
rope,8299
gun,8300
phone,8301
crowbar,8302
phone,8303
knife,8304
phone,8305
screwdriver,8306
knife,8307
knife,8308
gun,8309
rope,8310
crowbar,8311
gun,8312
rope,8313
knife,8314
hammer,8315
hammer,8316
knife,8317
rope,8318
hammer,8319
mask,8320
mask,8321
flashlight,8322
knife,8323
screwdriver,8324
knife,8325
knife,8326
hammer,8327
gun,8328
gun,8329
crowbar,8330
rope,8331
mask,8332
screwdriver,8333
knife,8334
mask,8335
hammer,8336
rope,8337
crowbar,8338
screwdriver,8339
screwdriver,8340
rope,8341
phone,8342
knife,8343
hammer,8344
mask,8345
knife,8346
gun,8347
knife,8348
crowbar,8349
phone,8350
flashlight,8351
rope,8352
gun,8353
hammer,8354
gun,8355
phone,8356
rope,8357
crowbar,8358
crowbar,8359
screwdriver,8360
gun,8361
knife,8362
mask,8363
gun,8364
rope,8365
rope,8366
flashlight,8367
mask,8368
knife,8369
crowbar,8370
screwdriver,8371
rope,8372
flashlight,8373
hammer,8374
phone,8375
hammer,8376
rope,8377
gun,8378
rope,8379
knife,8380
rope,8381
knife,8382
crowbar,8383
gun,8384
gun,8385
rope,8386
screwdriver,8387
knife,8388
knife,8389
gun,8390
screwdriver,8391
knife,8392
mask,8393
flashlight,8394
crowbar,8395
crowbar,8396
knife,8397
phone,8398
screwdriver,8399
gun,8400
hammer,8401
screwdriver,8402
flashlight,8403
gun,8404
knife,8405
rope,8406
knife,8407
knife,8408
phone,8409
knife,8410
knife,8411
flashlight,8412
rope,8413
knife,8414
hammer,8415
knife,8416
mask,8417
knife,8418
knife,8419
rope,8420
rope,8421
screwdriver,8422
mask,8423
knife,8424
phone,8425
rope,8426
screwdriver,8427
screwdriver,8428
knife,8429
gun,8430
knife,8431
mask,8432
phone,8433
phone,8434
flashlight,8435
gun,8436
gun,8437
screwdriver,8438
hammer,8439
knife,8440
crowbar,8441
knife,8442
flashlight,8443
knife,8444
flashlight,8445
crowbar,8446
screwdriver,8447
mask,8448
mask,8449
screwdriver,8450
crowbar,8451
hammer,8452
phone,8453
flashlight,8454
rope,8455
gun,8456
flashlight,8457
gun,8458
screwdriver,8459
mask,8460
mask,8461
gun,8462
gun,8463
crowbar,8464
flashlight,8465
gun,8466
knife,8467
screwdriver,8468
phone,8469
crowbar,8470
rope,8471
rope,8472
mask,8473
knife,8474
phone,8475
screwdriver,8476
knife,8477
knife,8478
crowbar,8479
flashlight,8480
screwdriver,8481
phone,8482
hammer,8483
crowbar,8484
gun,8485
crowbar,8486
flashlight,8487
knife,8488
knife,8489
rope,8490
phone,8491
crowbar,8492
knife,8493
gun,8494
gun,8495
mask,8496
phone,8497
mask,8498
hammer,8499
phone,8500
gun,8501
mask,8502
screwdriver,8503
flashlight,8504
screwdriver,8505
mask,8506
phone,8507
phone,8508
rope,8509
gun,8510
screwdriver,8511
crowbar,8512
knife,8513
mask,8514
gun,8515
mask,8516
knife,8517
hammer,8518
flashlight,8519
gun,8520
rope,8521
hammer,8522
mask,8523
rope,8524
flashlight,8525
flashlight,8526
hammer,8527
knife,8528
screwdriver,8529
knife,8530
knife,8531
gun,8532
phone,8533
crowbar,8534
rope,8535
mask,8536
hammer,8537
rope,8538
mask,8539
mask,8540
hammer,8541
gun,8542
mask,8543
knife,8544
knife,8545
crowbar,8546
knife,8547
flashlight,8548
knife,8549
hammer,8550
knife,8551
mask,8552
phone,8553
rope,8554
rope,8555
knife,8556
screwdriver,8557
screwdriver,8558
knife,8559
gun,8560
screwdriver,8561
screwdriver,8562
gun,8563
knife,8564
crowbar,8565
screwdriver,8566
flashlight,8567
knife,8568
flashlight,8569
knife,8570
crowbar,8571
phone,8572
knife,8573
mask,8574
crowbar,8575
gun,8576
gun,8577
screwdriver,8578
phone,8579
flashlight,8580
hammer,8581
knife,8582
flashlight,8583
screwdriver,8584
hammer,8585
gun,8586
hammer,8587
knife,8588
knife,8589
hammer,8590
gun,8591
screwdriver,8592
mask,8593
phone,8594
rope,8595
gun,8596
knife,8597
screwdriver,8598
screwdriver,8599
rope,8600
mask,8601
gun,8602
phone,8603
phone,8604
knife,8605
screwdriver,8606
flashlight,8607
screwdriver,8608
crowbar,8609
crowbar,8610
knife,8611
crowbar,8612
hammer,8613
knife,8614
knife,8615
knife,8616
knife,8617
hammer,8618
knife,8619
phone,8620
knife,8621
screwdriver,8622
knife,8623
phone,8624
phone,8625
knife,8626
knife,8627
phone,8628
knife,8629
knife,8630
crowbar,8631
knife,8632
screwdriver,8633
gun,8634
knife,8635
hammer,8636
knife,8637
crowbar,8638
screwdriver,8639
crowbar,8640
knife,8641
gun,8642
gun,8643
crowbar,8644
knife,8645
screwdriver,8646
mask,8647
screwdriver,8648
gun,8649
mask,8650
knife,8651
phone,8652
rope,8653
knife,8654
hammer,8655
flashlight,8656
crowbar,8657
phone,8658
knife,8659
flashlight,8660
mask,8661
knife,8662
gun,8663
phone,8664
mask,8665
knife,8666
knife,8667
gun,8668
flashlight,8669
crowbar,8670
knife,8671
phone,8672
knife,8673
knife,8674
hammer,8675
phone,8676
crowbar,8677
crowbar,8678
gun,8679
mask,8680
screwdriver,8681
mask,8682
crowbar,8683
mask,8684
hammer,8685
flashlight,8686
knife,8687
knife,8688
knife,8689
crowbar,8690
flashlight,8691
rope,8692
gun,8693
crowbar,8694
flashlight,8695
hammer,8696
knife,8697
knife,8698
rope,8699
knife,8700
hammer,8701
mask,8702
phone,8703
screwdriver,8704
gun,8705
hammer,8706
knife,8707
knife,8708
screwdriver,8709
knife,8710
knife,8711
gun,8712
gun,8713
gun,8714
rope,8715
gun,8716
screwdriver,8717
rope,8718
rope,8719
phone,8720
crowbar,8721
flashlight,8722
screwdriver,8723
mask,8724
flashlight,8725
knife,8726
hammer,8727
rope,8728
gun,8729
hammer,8730
rope,8731
screwdriver,8732
knife,8733
hammer,8734
hammer,8735
screwdriver,8736
hammer,8737
rope,8738
gun,8739
crowbar,8740
knife,8741
mask,8742
screwdriver,8743
hammer,8744
rope,8745
gun,8746
flashlight,8747
gun,8748
knife,8749
knife,8750
mask,8751
mask,8752
phone,8753
hammer,8754
hammer,8755
phone,8756
knife,8757
knife,8758
hammer,8759
phone,8760
mask,8761
knife,8762
crowbar,8763
hammer,8764
gun,8765
rope,8766
knife,8767
rope,8768
mask,8769
gun,8770
mask,8771
gun,8772
gun,8773
flashlight,8774
crowbar,8775
gun,8776
knife,8777
hammer,8778
hammer,8779
screwdriver,8780
hammer,8781
gun,8782
knife,8783
knife,8784
screwdriver,8785
phone,8786
rope,8787
knife,8788
phone,8789
knife,8790
hammer,8791
crowbar,8792
knife,8793
rope,8794
gun,8795
gun,8796
knife,8797
screwdriver,8798
gun,8799
flashlight,8800
knife,8801
phone,8802
crowbar,8803
mask,8804
phone,8805
mask,8806
phone,8807
screwdriver,8808
knife,8809
flashlight,8810
knife,8811
gun,8812
phone,8813
screwdriver,8814
knife,8815
hammer,8816
crowbar,8817
knife,8818
crowbar,8819
screwdriver,8820
crowbar,8821
flashlight,8822
hammer,8823
flashlight,8824
hammer,8825
phone,8826
hammer,8827
flashlight,8828
screwdriver,8829
crowbar,8830
hammer,8831
knife,8832
hammer,8833
gun,8834
rope,8835
knife,8836
knife,8837
hammer,8838
flashlight,8839
mask,8840
knife,8841
hammer,8842
knife,8843
gun,8844
flashlight,8845
mask,8846
screwdriver,8847
flashlight,8848
knife,8849
gun,8850
knife,8851
crowbar,8852
flashlight,8853
gun,8854
gun,8855
flashlight,8856
hammer,8857
hammer,8858
rope,8859
screwdriver,8860
hammer,8861
crowbar,8862
phone,8863
crowbar,8864
mask,8865
flashlight,8866
screwdriver,8867
hammer,8868
knife,8869
knife,8870
rope,8871
mask,8872
knife,8873
crowbar,8874
crowbar,8875
phone,8876
mask,8877
flashlight,8878
knife,8879
gun,8880
phone,8881
flashlight,8882
rope,8883
crowbar,8884
knife,8885
mask,8886
crowbar,8887
hammer,8888
gun,8889
crowbar,8890
hammer,8891
mask,8892
flashlight,8893
crowbar,8894
screwdriver,8895
phone,8896
flashlight,8897
hammer,8898
gun,8899
rope,8900
gun,8901
gun,8902
screwdriver,8903
screwdriver,8904
mask,8905
knife,8906
screwdriver,8907
knife,8908
mask,8909
phone,8910
gun,8911
mask,8912
screwdriver,8913
rope,8914
hammer,8915
gun,8916
rope,8917
knife,8918
hammer,8919
hammer,8920
crowbar,8921
gun,8922
knife,8923
knife,8924
screwdriver,8925
knife,8926
crowbar,8927
hammer,8928
screwdriver,8929
screwdriver,8930
phone,8931
knife,8932
screwdriver,8933
screwdriver,8934
rope,8935
knife,8936
gun,8937
rope,8938
rope,8939
flashlight,8940
gun,8941
knife,8942
crowbar,8943
crowbar,8944
crowbar,8945
crowbar,8946
screwdriver,8947
hammer,8948
rope,8949
rope,8950
mask,8951
rope,8952
rope,8953
knife,8954
rope,8955
mask,8956
gun,8957
phone,8958
phone,8959
flashlight,8960
flashlight,8961
knife,8962
screwdriver,8963
gun,8964
phone,8965
knife,8966
knife,8967
phone,8968
knife,8969
knife,8970
flashlight,8971
knife,8972
screwdriver,8973
phone,8974
crowbar,8975
screwdriver,8976
crowbar,8977
rope,8978
flashlight,8979
knife,8980
rope,8981
mask,8982
mask,8983
mask,8984
knife,8985
mask,8986
gun,8987
gun,8988
hammer,8989
rope,8990
mask,8991
mask,8992
knife,8993
phone,8994
phone,8995
knife,8996
flashlight,8997
crowbar,8998
gun,8999
