nome,numeroSerie
screwdriver,21465
rope,21466
hammer,21467
knife,21468
gun,21469
flashlight,21470
flashlight,21471
phone,21472
knife,21473
gun,21474
flashlight,21475
screwdriver,21476
gun,21477
mask,21478
knife,21479
phone,21480
knife,21481
screwdriver,21482
crowbar,21483
knife,21484
hammer,21485
mask,21486
crowbar,21487
knife,21488
knife,21489
flashlight,21490
mask,21491
phone,21492
phone,21493
rope,21494
phone,21495
crowbar,21496
knife,21497
flashlight,21498
knife,21499
screwdriver,21500
phone,21501
screwdriver,21502
screwdriver,21503
knife,21504
knife,21505
mask,21506
screwdriver,21507
phone,21508
rope,21509
knife,21510
knife,21511
knife,21512
crowbar,21513
phone,21514
flashlight,21515
hammer,21516
flashlight,21517
phone,21518
phone,21519
screwdriver,21520
screwdriver,21521
knife,21522
phone,21523
crowbar,21524
gun,21525
knife,21526
gun,21527
gun,21528
rope,21529
rope,21530
knife,21531
phone,21532
knife,21533
rope,21534
gun,21535
gun,21536
mask,21537
knife,21538
screwdriver,21539
phone,21540
crowbar,21541
crowbar,21542
phone,21543
crowbar,21544
phone,21545
knife,21546
crowbar,21547
knife,21548
knife,21549
flashlight,21550
knife,21551
crowbar,21552
knife,21553
knife,21554
rope,21555
crowbar,21556
phone,21557
rope,21558
rope,21559
mask,21560
knife,21561
hammer,21562
crowbar,21563
phone,21564
knife,21565
hammer,21566
screwdriver,21567
flashlight,21568
hammer,21569
flashlight,21570
flashlight,21571
hammer,21572
rope,21573
gun,21574
phone,21575
gun,21576
gun,21577
screwdriver,21578
flashlight,21579
crowbar,21580
crowbar,21581
crowbar,21582
crowbar,21583
knife,21584
rope,21585
rope,21586
knife,21587
gun,21588
phone,21589
knife,21590
flashlight,21591
flashlight,21592
rope,21593
rope,21594
knife,21595
crowbar,21596
rope,21597
mask,21598
hammer,21599
knife,21600
gun,21601
mask,21602
knife,21603
rope,21604
knife,21605
phone,21606
knife,21607
flashlight,21608
crowbar,21609
phone,21610
mask,21611
crowbar,21612
mask,21613
knife,21614
knife,21615
hammer,21616
crowbar,21617
hammer,21618
mask,21619
knife,21620
screwdriver,21621
rope,21622
flashlight,21623
hammer,21624
gun,21625
screwdriver,21626
rope,21627
knife,21628
hammer,21629
knife,21630
gun,21631
screwdriver,21632
knife,21633
hammer,21634
knife,21635
hammer,21636
screwdriver,21637
knife,21638
phone,21639
knife,21640
knife,21641
flashlight,21642
mask,21643
mask,21644
knife,21645
rope,21646
mask,21647
rope,21648
mask,21649
rope,21650
hammer,21651
rope,21652
rope,21653
screwdriver,21654
rope,21655
knife,21656
mask,21657
flashlight,21658
knife,21659
knife,21660
knife,21661
knife,21662
phone,21663
phone,21664
knife,21665
hammer,21666
crowbar,21667
mask,21668
screwdriver,21669
flashlight,21670
phone,21671
phone,21672
flashlight,21673
flashlight,21674
flashlight,21675
gun,21676
screwdriver,21677
mask,21678
flashlight,21679
knife,21680
crowbar,21681
phone,21682
hammer,21683
mask,21684
hammer,21685
rope,21686
gun,21687
gun,21688
gun,21689
knife,21690
hammer,21691
rope,21692
rope,21693
phone,21694
flashlight,21695
knife,21696
knife,21697
crowbar,21698
hammer,21699
hammer,21700
rope,21701
gun,21702
knife,21703
flashlight,21704
mask,21705
flashlight,21706
hammer,21707
knife,21708
crowbar,21709
flashlight,21710
screwdriver,21711
crowbar,21712
hammer,21713
crowbar,21714
mask,21715
knife,21716
hammer,21717
knife,21718
screwdriver,21719
flashlight,21720
mask,21721
phone,21722
knife,21723
knife,21724
gun,21725
flashlight,21726
knife,21727
rope,21728
crowbar,21729
crowbar,21730
knife,21731
mask,21732
screwdriver,21733
hammer,21734
rope,21735
knife,21736
phone,21737
hammer,21738
phone,21739
knife,21740
crowbar,21741
knife,21742
phone,21743
knife,21744
screwdriver,21745
screwdriver,21746
phone,21747
flashlight,21748
crowbar,21749
screwdriver,21750
hammer,21751
crowbar,21752
knife,21753
knife,21754
crowbar,21755
flashlight,21756
knife,21757
mask,21758
hammer,21759
screwdriver,21760
knife,21761
screwdriver,21762
knife,21763
knife,21764
knife,21765
screwdriver,21766
flashlight,21767
knife,21768
phone,21769
phone,21770
hammer,21771
hammer,21772
knife,21773
screwdriver,21774
gun,21775
screwdriver,21776
knife,21777
flashlight,21778
screwdriver,21779
crowbar,21780
crowbar,21781
screwdriver,21782
flashlight,21783
crowbar,21784
flashlight,21785
mask,21786
mask,21787
gun,21788
crowbar,21789
flashlight,21790
hammer,21791
screwdriver,21792
knife,21793
knife,21794
gun,21795
crowbar,21796
rope,21797
flashlight,21798
hammer,21799
screwdriver,21800
mask,21801
mask,21802
knife,21803
rope,21804
screwdriver,21805
hammer,21806
gun,21807
knife,21808
rope,21809
mask,21810
phone,21811
phone,21812
hammer,21813
gun,21814
knife,21815
knife,21816
rope,21817
knife,21818
knife,21819
screwdriver,21820
mask,21821
crowbar,21822
rope,21823
hammer,21824
mask,21825
hammer,21826
gun,21827
screwdriver,21828
rope,21829
gun,21830
hammer,21831
gun,21832
crowbar,21833
flashlight,21834
rope,21835
flashlight,21836
mask,21837
phone,21838
screwdriver,21839
knife,21840
gun,21841
screwdriver,21842
phone,21843
knife,21844
hammer,21845
knife,21846
flashlight,21847
mask,21848
gun,21849
flashlight,21850
gun,21851
crowbar,21852
knife,21853
hammer,21854
rope,21855
knife,21856
rope,21857
knife,21858
gun,21859
knife,21860
screwdriver,21861
knife,21862
crowbar,21863
knife,21864
flashlight,21865
knife,21866
rope,21867
knife,21868
rope,21869
knife,21870
screwdriver,21871
knife,21872
phone,21873
knife,21874
knife,21875
hammer,21876
rope,21877
crowbar,21878
knife,21879
knife,21880
rope,21881
gun,21882
mask,21883
rope,21884
rope,21885
knife,21886
knife,21887
mask,21888
screwdriver,21889
flashlight,21890
knife,21891
screwdriver,21892
rope,21893
crowbar,21894
gun,21895
knife,21896
hammer,21897
knife,21898
hammer,21899
crowbar,21900
phone,21901
screwdriver,21902
phone,21903
knife,21904
flashlight,21905
screwdriver,21906
crowbar,21907
crowbar,21908
crowbar,21909
knife,21910
gun,21911
knife,21912
knife,21913
rope,21914
rope,21915
knife,21916
knife,21917
knife,21918
hammer,21919
flashlight,21920
mask,21921
knife,21922
mask,21923
knife,21924
flashlight,21925
rope,21926
gun,21927
mask,21928
hammer,21929
rope,21930
screwdriver,21931
crowbar,21932
mask,21933
crowbar,21934
hammer,21935
phone,21936
rope,21937
crowbar,21938
gun,21939
knife,21940
rope,21941
flashlight,21942
flashlight,21943
rope,21944
screwdriver,21945
rope,21946
gun,21947
knife,21948
hammer,21949
mask,21950
mask,21951
hammer,21952
mask,21953
mask,21954
phone,21955
gun,21956
rope,21957
flashlight,21958
knife,21959
knife,21960
knife,21961
screwdriver,21962
rope,21963
knife,21964
knife,21965
knife,21966
screwdriver,21967
knife,21968
knife,21969
phone,21970
knife,21971
phone,21972
hammer,21973
gun,21974
knife,21975
hammer,21976
knife,21977
crowbar,21978
gun,21979
flashlight,21980
hammer,21981
hammer,21982
gun,21983
gun,21984
hammer,21985
rope,21986
gun,21987
phone,21988
knife,21989
screwdriver,21990
gun,21991
rope,21992
knife,21993
phone,21994
knife,21995
crowbar,21996
mask,21997
phone,21998
gun,21999
