nome,numeroSerie
hammer,1979
gloves,1980
flashlight,1981
rope,1982
screwdriver,1983
crowbar,1984
gun,1985
rope,1986
gun,1987
gun,1988
phone,1989
rope,1990
flashlight,1991
mask,1992
gloves,1993
rope,1994
knife,1995
crowbar,1996
gloves,1997
screwdriver,1998
phone,1999
