nome,numeroSerie
knife,5204
screwdriver,5205
crowbar,5206
hammer,5207
phone,5208
knife,5209
phone,5210
rope,5211
flashlight,5212
screwdriver,5213
knife,5214
hammer,5215
knife,5216
mask,5217
phone,5218
knife,5219
knife,5220
mask,5221
screwdriver,5222
gun,5223
screwdriver,5224
hammer,5225
screwdriver,5226
rope,5227
gun,5228
mask,5229
hammer,5230
flashlight,5231
gun,5232
knife,5233
gun,5234
hammer,5235
flashlight,5236
hammer,5237
phone,5238
gun,5239
flashlight,5240
knife,5241
knife,5242
crowbar,5243
flashlight,5244
crowbar,5245
flashlight,5246
crowbar,5247
knife,5248
flashlight,5249
rope,5250
knife,5251
flashlight,5252
crowbar,5253
flashlight,5254
hammer,5255
knife,5256
hammer,5257
knife,5258
gun,5259
knife,5260
knife,5261
flashlight,5262
screwdriver,5263
flashlight,5264
mask,5265
screwdriver,5266
screwdriver,5267
gun,5268
mask,5269
flashlight,5270
mask,5271
rope,5272
phone,5273
mask,5274
gun,5275
mask,5276
rope,5277
gun,5278
rope,5279
knife,5280
crowbar,5281
crowbar,5282
phone,5283
rope,5284
hammer,5285
flashlight,5286
knife,5287
knife,5288
knife,5289
knife,5290
knife,5291
crowbar,5292
rope,5293
phone,5294
screwdriver,5295
knife,5296
crowbar,5297
screwdriver,5298
crowbar,5299
phone,5300
knife,5301
screwdriver,5302
crowbar,5303
screwdriver,5304
gun,5305
knife,5306
screwdriver,5307
knife,5308
hammer,5309
crowbar,5310
knife,5311
crowbar,5312
mask,5313
crowbar,5314
hammer,5315
gun,5316
knife,5317
flashlight,5318
knife,5319
knife,5320
mask,5321
flashlight,5322
knife,5323
crowbar,5324
flashlight,5325
flashlight,5326
flashlight,5327
hammer,5328
flashlight,5329
rope,5330
knife,5331
crowbar,5332
hammer,5333
flashlight,5334
phone,5335
hammer,5336
mask,5337
rope,5338
knife,5339
gun,5340
rope,5341
knife,5342
knife,5343
knife,5344
rope,5345
phone,5346
knife,5347
crowbar,5348
hammer,5349
hammer,5350
hammer,5351
phone,5352
gun,5353
screwdriver,5354
crowbar,5355
crowbar,5356
hammer,5357
hammer,5358
hammer,5359
phone,5360
rope,5361
knife,5362
knife,5363
gun,5364
screwdriver,5365
knife,5366
knife,5367
knife,5368
knife,5369
hammer,5370
rope,5371
gun,5372
knife,5373
knife,5374
crowbar,5375
rope,5376
phone,5377
rope,5378
gun,5379
gun,5380
crowbar,5381
knife,5382
gun,5383
rope,5384
mask,5385
rope,5386
flashlight,5387
mask,5388
hammer,5389
gun,5390
hammer,5391
knife,5392
hammer,5393
phone,5394
crowbar,5395
phone,5396
crowbar,5397
gun,5398
crowbar,5399
screwdriver,5400
rope,5401
knife,5402
mask,5403
rope,5404
rope,5405
phone,5406
screwdriver,5407
knife,5408
hammer,5409
mask,5410
phone,5411
crowbar,5412
knife,5413
phone,5414
screwdriver,5415
crowbar,5416
gun,5417
phone,5418
screwdriver,5419
crowbar,5420
mask,5421
screwdriver,5422
flashlight,5423
mask,5424
knife,5425
crowbar,5426
screwdriver,5427
hammer,5428
rope,5429
crowbar,5430
screwdriver,5431
flashlight,5432
flashlight,5433
screwdriver,5434
hammer,5435
screwdriver,5436
crowbar,5437
rope,5438
hammer,5439
mask,5440
flashlight,5441
knife,5442
flashlight,5443
screwdriver,5444
screwdriver,5445
flashlight,5446
screwdriver,5447
phone,5448
knife,5449
gun,5450
screwdriver,5451
gun,5452
gun,5453
mask,5454
hammer,5455
knife,5456
rope,5457
crowbar,5458
hammer,5459
knife,5460
flashlight,5461
crowbar,5462
gun,5463
phone,5464
knife,5465
crowbar,5466
hammer,5467
mask,5468
knife,5469
rope,5470
knife,5471
crowbar,5472
flashlight,5473
crowbar,5474
knife,5475
phone,5476
knife,5477
mask,5478
mask,5479
flashlight,5480
hammer,5481
screwdriver,5482
crowbar,5483
screwdriver,5484
flashlight,5485
flashlight,5486
mask,5487
phone,5488
flashlight,5489
phone,5490
mask,5491
knife,5492
hammer,5493
knife,5494
phone,5495
knife,5496
knife,5497
knife,5498
knife,5499
screwdriver,5500
gun,5501
hammer,5502
rope,5503
gun,5504
knife,5505
hammer,5506
knife,5507
rope,5508
crowbar,5509
knife,5510
mask,5511
hammer,5512
crowbar,5513
knife,5514
knife,5515
flashlight,5516
knife,5517
hammer,5518
phone,5519
knife,5520
screwdriver,5521
knife,5522
phone,5523
flashlight,5524
mask,5525
hammer,5526
mask,5527
rope,5528
knife,5529
flashlight,5530
gun,5531
screwdriver,5532
knife,5533
hammer,5534
gun,5535
phone,5536
flashlight,5537
rope,5538
crowbar,5539
phone,5540
hammer,5541
hammer,5542
crowbar,5543
mask,5544
phone,5545
screwdriver,5546
hammer,5547
gun,5548
gun,5549
screwdriver,5550
mask,5551
flashlight,5552
flashlight,5553
screwdriver,5554
flashlight,5555
mask,5556
hammer,5557
knife,5558
flashlight,5559
knife,5560
hammer,5561
hammer,5562
crowbar,5563
knife,5564
gun,5565
flashlight,5566
screwdriver,5567
knife,5568
phone,5569
hammer,5570
knife,5571
crowbar,5572
flashlight,5573
screwdriver,5574
hammer,5575
knife,5576
mask,5577
crowbar,5578
screwdriver,5579
screwdriver,5580
knife,5581
gun,5582
rope,5583
gun,5584
phone,5585
rope,5586
rope,5587
crowbar,5588
mask,5589
gun,5590
hammer,5591
flashlight,5592
knife,5593
rope,5594
hammer,5595
knife,5596
rope,5597
knife,5598
rope,5599
crowbar,5600
knife,5601
mask,5602
phone,5603
rope,5604
hammer,5605
rope,5606
rope,5607
phone,5608
hammer,5609
mask,5610
flashlight,5611
knife,5612
screwdriver,5613
knife,5614
knife,5615
hammer,5616
gun,5617
knife,5618
knife,5619
hammer,5620
rope,5621
hammer,5622
phone,5623
phone,5624
hammer,5625
gun,5626
mask,5627
hammer,5628
flashlight,5629
hammer,5630
rope,5631
mask,5632
screwdriver,5633
screwdriver,5634
phone,5635
gun,5636
phone,5637
knife,5638
rope,5639
hammer,5640
gun,5641
hammer,5642
mask,5643
knife,5644
crowbar,5645
hammer,5646
crowbar,5647
knife,5648
crowbar,5649
screwdriver,5650
screwdriver,5651
crowbar,5652
mask,5653
knife,5654
screwdriver,5655
crowbar,5656
gun,5657
phone,5658
rope,5659
knife,5660
screwdriver,5661
crowbar,5662
flashlight,5663
mask,5664
crowbar,5665
screwdriver,5666
knife,5667
screwdriver,5668
screwdriver,5669
gun,5670
hammer,5671
knife,5672
rope,5673
gun,5674
mask,5675
flashlight,5676
screwdriver,5677
hammer,5678
mask,5679
knife,5680
phone,5681
hammer,5682
screwdriver,5683
knife,5684
crowbar,5685
screwdriver,5686
knife,5687
flashlight,5688
crowbar,5689
knife,5690
mask,5691
flashlight,5692
gun,5693
knife,5694
mask,5695
crowbar,5696
rope,5697
gun,5698
screwdriver,5699
hammer,5700
crowbar,5701
flashlight,5702
gun,5703
screwdriver,5704
phone,5705
gun,5706
screwdriver,5707
phone,5708
gun,5709
crowbar,5710
mask,5711
gun,5712
rope,5713
screwdriver,5714
gun,5715
crowbar,5716
rope,5717
knife,5718
screwdriver,5719
rope,5720
hammer,5721
mask,5722
rope,5723
gun,5724
screwdriver,5725
mask,5726
flashlight,5727
flashlight,5728
hammer,5729
knife,5730
crowbar,5731
crowbar,5732
knife,5733
phone,5734
flashlight,5735
hammer,5736
knife,5737
crowbar,5738
knife,5739
gun,5740
gun,5741
mask,5742
hammer,5743
rope,5744
gun,5745
hammer,5746
rope,5747
knife,5748
screwdriver,5749
knife,5750
hammer,5751
flashlight,5752
flashlight,5753
flashlight,5754
gun,5755
mask,5756
crowbar,5757
knife,5758
rope,5759
rope,5760
mask,5761
crowbar,5762
hammer,5763
screwdriver,5764
screwdriver,5765
flashlight,5766
rope,5767
phone,5768
flashlight,5769
rope,5770
phone,5771
mask,5772
gun,5773
hammer,5774
screwdriver,5775
screwdriver,5776
screwdriver,5777
knife,5778
knife,5779
knife,5780
crowbar,5781
gun,5782
knife,5783
knife,5784
screwdriver,5785
crowbar,5786
gun,5787
crowbar,5788
gun,5789
gun,5790
crowbar,5791
phone,5792
hammer,5793
crowbar,5794
phone,5795
knife,5796
hammer,5797
hammer,5798
knife,5799
phone,5800
crowbar,5801
gun,5802
knife,5803
mask,5804
crowbar,5805
flashlight,5806
mask,5807
phone,5808
mask,5809
crowbar,5810
phone,5811
mask,5812
gun,5813
rope,5814
screwdriver,5815
phone,5816
mask,5817
knife,5818
gun,5819
hammer,5820
mask,5821
screwdriver,5822
gun,5823
screwdriver,5824
hammer,5825
screwdriver,5826
knife,5827
phone,5828
rope,5829
hammer,5830
crowbar,5831
mask,5832
rope,5833
crowbar,5834
screwdriver,5835
screwdriver,5836
mask,5837
screwdriver,5838
phone,5839
hammer,5840
knife,5841
gun,5842
rope,5843
rope,5844
crowbar,5845
rope,5846
hammer,5847
knife,5848
rope,5849
phone,5850
knife,5851
knife,5852
flashlight,5853
phone,5854
mask,5855
hammer,5856
mask,5857
hammer,5858
knife,5859
gun,5860
phone,5861
screwdriver,5862
rope,5863
knife,5864
mask,5865
mask,5866
rope,5867
knife,5868
knife,5869
knife,5870
knife,5871
crowbar,5872
gun,5873
screwdriver,5874
flashlight,5875
knife,5876
rope,5877
knife,5878
knife,5879
hammer,5880
crowbar,5881
mask,5882
rope,5883
knife,5884
mask,5885
screwdriver,5886
hammer,5887
screwdriver,5888
screwdriver,5889
knife,5890
crowbar,5891
gun,5892
knife,5893
knife,5894
gun,5895
gun,5896
knife,5897
phone,5898
crowbar,5899
mask,5900
phone,5901
knife,5902
flashlight,5903
mask,5904
gun,5905
gun,5906
gun,5907
flashlight,5908
hammer,5909
screwdriver,5910
knife,5911
phone,5912
mask,5913
crowbar,5914
knife,5915
knife,5916
flashlight,5917
hammer,5918
mask,5919
knife,5920
screwdriver,5921
hammer,5922
gun,5923
crowbar,5924
hammer,5925
hammer,5926
phone,5927
screwdriver,5928
knife,5929
screwdriver,5930
mask,5931
rope,5932
phone,5933
crowbar,5934
flashlight,5935
hammer,5936
gun,5937
gun,5938
phone,5939
flashlight,5940
rope,5941
phone,5942
rope,5943
phone,5944
rope,5945
knife,5946
knife,5947
knife,5948
hammer,5949
gun,5950
knife,5951
screwdriver,5952
flashlight,5953
flashlight,5954
flashlight,5955
screwdriver,5956
knife,5957
screwdriver,5958
screwdriver,5959
hammer,5960
knife,5961
gun,5962
phone,5963
knife,5964
gun,5965
flashlight,5966
flashlight,5967
knife,5968
rope,5969
hammer,5970
crowbar,5971
knife,5972
screwdriver,5973
screwdriver,5974
crowbar,5975
rope,5976
phone,5977
knife,5978
knife,5979
flashlight,5980
flashlight,5981
flashlight,5982
screwdriver,5983
phone,5984
crowbar,5985
gun,5986
hammer,5987
knife,5988
crowbar,5989
hammer,5990
screwdriver,5991
phone,5992
knife,5993
mask,5994
phone,5995
flashlight,5996
mask,5997
gun,5998
rope,5999
