cap,citta,nome,paese
12226,Rome,Banca,Italia
12227,Rome,Enoteca,Italia
12228,Turin,Pizzeria,Italia
12229,Florence,Panetteria,Italia
12230,Naples,Banca,Italia
12231,Venice,Pizzeria,Italia
12232,Messina,Trattoria,Italia
12233,Verona,Banca,Italia
12234,Venezia,Ristorante,Italia
12235,Venezia,Banca,Italia
12236,Verona,Banca,Italia
12237,Verona,Salumeria,Italia
12238,Palermo,Enoteca,Italia
12239,Turin,Banca,Italia
12240,Verona,Banca,Italia
12241,Rome,Trattoria,Italia
12242,Messina,Banca,Italia
12243,Milan,Banca,Italia
12244,Verona,Panetteria,Italia
12245,Florence,Ristorante,Italia
12246,Palermo,Enoteca,Italia
12247,Messina,Salumeria,Italia
12248,Naples,Enoteca,Italia
12249,Venezia,Ristorante,Italia
12250,Naples,Trattoria,Italia
12251,Florence,Trattoria,Italia
12252,Verona,Ristorante,Italia
12253,Turin,Enoteca,Italia
12254,Milan,Ristorante,Italia
12255,Florence,Banca,Italia
12256,Venezia,Enoteca,Italia
12257,Genoa,Pizzeria,Italia
12258,Verona,Ristorante,Italia
12259,Messina,Ristorante,Italia
12260,Florence,Enoteca,Italia
12261,Milan,Panetteria,Italia
12262,Messina,Trattoria,Italia
12263,Genoa,Enoteca,Italia
12264,Venice,Pizzeria,Italia
12265,Turin,Panetteria,Italia
12266,Verona,Trattoria,Italia
12267,Genoa,Ristorante,Italia
12268,Rome,Trattoria,Italia
12269,Palermo,Panetteria,Italia
12270,Genoa,Salumeria,Italia
12271,Venice,Trattoria,Italia
12272,Turin,Enoteca,Italia
12273,Palermo,Salumeria,Italia
12274,Rome,Enoteca,Italia
12275,Bologna,Enoteca,Italia
12276,Naples,Ristorante,Italia
12277,Messina,Banca,Italia
12278,Rome,Salumeria,Italia
12279,Palermo,Trattoria,Italia
12280,Naples,Ristorante,Italia
12281,Venice,Trattoria,Italia
12282,Naples,Pizzeria,Italia
12283,Rome,Trattoria,Italia
12284,Naples,Banca,Italia
12285,Venice,Panetteria,Italia
12286,Turin,Salumeria,Italia
12287,Rome,Ristorante,Italia
12288,Milan,Enoteca,Italia
12289,Verona,Pizzeria,Italia
12290,Naples,Salumeria,Italia
12291,Verona,Enoteca,Italia
12292,Rome,Trattoria,Italia
12293,Naples,Salumeria,Italia
12294,Naples,Salumeria,Italia
12295,Genoa,Enoteca,Italia
12296,Rome,Ristorante,Italia
12297,Venice,Salumeria,Italia
12298,Milan,Pizzeria,Italia
12299,Florence,Salumeria,Italia
12300,Bologna,Enoteca,Italia
12301,Venice,Banca,Italia
12302,Palermo,Panetteria,Italia
12303,Bologna,Pizzeria,Italia
12304,Naples,Trattoria,Italia
12305,Bologna,Panetteria,Italia
12306,Florence,Trattoria,Italia
12307,Naples,Trattoria,Italia
12308,Rome,Pizzeria,Italia
12309,Naples,Trattoria,Italia
12310,Venice,Salumeria,Italia
12311,Palermo,Trattoria,Italia
12312,Palermo,Panetteria,Italia
12313,Genoa,Ristorante,Italia
12314,Venice,Ristorante,Italia
12315,Venice,Ristorante,Italia
12316,Verona,Panetteria,Italia
12317,Milan,Panetteria,Italia
12318,Naples,Panetteria,Italia
12319,Genoa,Salumeria,Italia
12320,Rome,Panetteria,Italia
12321,Rome,Pizzeria,Italia
12322,Rome,Panetteria,Italia
12323,Milan,Trattoria,Italia
12324,Bologna,Salumeria,Italia
12325,Venezia,Trattoria,Italia
12326,Milan,Panetteria,Italia
12327,Milan,Enoteca,Italia
12328,Palermo,Banca,Italia
12329,Milan,Panetteria,Italia
12330,Palermo,Panetteria,Italia
12331,Turin,Enoteca,Italia
12332,Turin,Salumeria,Italia
12333,Genoa,Enoteca,Italia
12334,Turin,Salumeria,Italia
12335,Palermo,Banca,Italia
12336,Milan,Ristorante,Italia
12337,Venice,Panetteria,Italia
12338,Venice,Pizzeria,Italia
12339,Venice,Salumeria,Italia
12340,Bologna,Salumeria,Italia
12341,Milan,Banca,Italia
12342,Venezia,Salumeria,Italia
12343,Rome,Trattoria,Italia
12344,Verona,Enoteca,Italia
12345,Verona,Enoteca,Italia
12346,Verona,Enoteca,Italia
12347,Bologna,Pizzeria,Italia
12348,Palermo,Panetteria,Italia
12349,Florence,Banca,Italia
12350,Turin,Ristorante,Italia
12351,Venezia,Pizzeria,Italia
12352,Verona,Enoteca,Italia
12353,Turin,Trattoria,Italia
12354,Florence,Enoteca,Italia
12355,Venice,Banca,Italia
12356,Messina,Salumeria,Italia
12357,Verona,Pizzeria,Italia
12358,Venice,Salumeria,Italia
12359,Venice,Panetteria,Italia
12360,Verona,Ristorante,Italia
12361,Messina,Enoteca,Italia
12362,Turin,Ristorante,Italia
12363,Florence,Ristorante,Italia
12364,Florence,Trattoria,Italia
12365,Venezia,Enoteca,Italia
12366,Verona,Pizzeria,Italia
12367,Turin,Pizzeria,Italia
12368,Bologna,Enoteca,Italia
12369,Florence,Trattoria,Italia
12370,Naples,Trattoria,Italia
12371,Bologna,Trattoria,Italia
12372,Turin,Ristorante,Italia
12373,Verona,Banca,Italia
12374,Messina,Trattoria,Italia
12375,Turin,Panetteria,Italia
12376,Turin,Panetteria,Italia
12377,Venezia,Enoteca,Italia
12378,Messina,Panetteria,Italia
12379,Messina,Panetteria,Italia
12380,Rome,Ristorante,Italia
12381,Milan,Banca,Italia
12382,Milan,Trattoria,Italia
12383,Genoa,Trattoria,Italia
12384,Venice,Panetteria,Italia
12385,Turin,Banca,Italia
12386,Verona,Pizzeria,Italia
12387,Verona,Pizzeria,Italia
12388,Bologna,Pizzeria,Italia
12389,Venice,Ristorante,Italia
12390,Palermo,Pizzeria,Italia
12391,Naples,Banca,Italia
12392,Florence,Banca,Italia
12393,Palermo,Salumeria,Italia
12394,Verona,Pizzeria,Italia
12395,Naples,Salumeria,Italia
12396,Verona,Panetteria,Italia
12397,Verona,Salumeria,Italia
12398,Turin,Salumeria,Italia
12399,Turin,Panetteria,Italia
12400,Palermo,Banca,Italia
12401,Venice,Salumeria,Italia
12402,Bologna,Banca,Italia
12403,Florence,Panetteria,Italia
12404,Turin,Panetteria,Italia
12405,Venezia,Enoteca,Italia
12406,Venezia,Ristorante,Italia
12407,Venice,Panetteria,Italia
12408,Rome,Pizzeria,Italia
12409,Venice,Pizzeria,Italia
12410,Verona,Salumeria,Italia
12411,Venice,Ristorante,Italia
12412,Venezia,Ristorante,Italia
12413,Venezia,Pizzeria,Italia
12414,Naples,Banca,Italia
12415,Palermo,Banca,Italia
12416,Venezia,Pizzeria,Italia
12417,Venice,Pizzeria,Italia
12418,Verona,Pizzeria,Italia
12419,Venice,Panetteria,Italia
12420,Florence,Salumeria,Italia
12421,Genoa,Panetteria,Italia
12422,Florence,Ristorante,Italia
12423,Rome,Trattoria,Italia
12424,Florence,Trattoria,Italia
12425,Messina,Ristorante,Italia
12426,Messina,Panetteria,Italia
12427,Bologna,Salumeria,Italia
12428,Milan,Trattoria,Italia
12429,Verona,Panetteria,Italia
12430,Naples,Ristorante,Italia
12431,Rome,Ristorante,Italia
12432,Turin,Ristorante,Italia
12433,Turin,Enoteca,Italia
12434,Genoa,Salumeria,Italia
12435,Genoa,Pizzeria,Italia
12436,Rome,Salumeria,Italia
12437,Milan,Salumeria,Italia
12438,Venice,Ristorante,Italia
12439,Genoa,Trattoria,Italia
12440,Rome,Banca,Italia
12441,Rome,Enoteca,Italia
12442,Verona,Salumeria,Italia
12443,Venice,Banca,Italia
12444,Naples,Ristorante,Italia
12445,Turin,Pizzeria,Italia
12446,Florence,Panetteria,Italia
12447,Venice,Ristorante,Italia
12448,Rome,Ristorante,Italia
12449,Turin,Salumeria,Italia
12450,Bologna,Panetteria,Italia
12451,Messina,Trattoria,Italia
12452,Bologna,Trattoria,Italia
12453,Milan,Banca,Italia
12454,Palermo,Ristorante,Italia
12455,Venezia,Ristorante,Italia
12456,Naples,Panetteria,Italia
12457,Florence,Panetteria,Italia
12458,Bologna,Enoteca,Italia
12459,Turin,Panetteria,Italia
12460,Venezia,Ristorante,Italia
12461,Turin,Ristorante,Italia
12462,Venezia,Pizzeria,Italia
12463,Florence,Banca,Italia
12464,Florence,Banca,Italia
12465,Turin,Banca,Italia
12466,Florence,Panetteria,Italia
12467,Verona,Panetteria,Italia
12468,Milan,Banca,Italia
12469,Naples,Pizzeria,Italia
12470,Genoa,Panetteria,Italia
12471,Turin,Pizzeria,Italia
12472,Verona,Banca,Italia
12473,Palermo,Ristorante,Italia
12474,Bologna,Ristorante,Italia
12475,Florence,Enoteca,Italia
12476,Florence,Banca,Italia
12477,Venezia,Enoteca,Italia
12478,Florence,Salumeria,Italia
12479,Venice,Trattoria,Italia
12480,Venice,Trattoria,Italia
12481,Genoa,Ristorante,Italia
12482,Rome,Salumeria,Italia
12483,Rome,Trattoria,Italia
12484,Palermo,Trattoria,Italia
12485,Palermo,Trattoria,Italia
12486,Genoa,Panetteria,Italia
12487,Verona,Trattoria,Italia
12488,Palermo,Panetteria,Italia
12489,Palermo,Pizzeria,Italia
12490,Genoa,Enoteca,Italia
12491,Palermo,Ristorante,Italia
12492,Naples,Enoteca,Italia
12493,Turin,Trattoria,Italia
12494,Verona,Trattoria,Italia
12495,Palermo,Banca,Italia
12496,Turin,Pizzeria,Italia
12497,Florence,Salumeria,Italia
12498,Rome,Panetteria,Italia
12499,Florence,Enoteca,Italia
12500,Milan,Trattoria,Italia
12501,Venice,Enoteca,Italia
12502,Turin,Salumeria,Italia
12503,Verona,Panetteria,Italia
12504,Milan,Panetteria,Italia
12505,Venezia,Enoteca,Italia
12506,Verona,Ristorante,Italia
12507,Florence,Banca,Italia
12508,Rome,Panetteria,Italia
12509,Venice,Enoteca,Italia
12510,Venice,Ristorante,Italia
12511,Bologna,Enoteca,Italia
12512,Verona,Banca,Italia
12513,Venice,Enoteca,Italia
12514,Genoa,Banca,Italia
12515,Bologna,Panetteria,Italia
12516,Bologna,Enoteca,Italia
12517,Palermo,Trattoria,Italia
12518,Naples,Enoteca,Italia
12519,Verona,Trattoria,Italia
12520,Verona,Pizzeria,Italia
12521,Genoa,Salumeria,Italia
12522,Messina,Ristorante,Italia
12523,Milan,Salumeria,Italia
12524,Milan,Salumeria,Italia
12525,Venice,Trattoria,Italia
12526,Florence,Trattoria,Italia
12527,Venezia,Trattoria,Italia
12528,Genoa,Enoteca,Italia
12529,Florence,Salumeria,Italia
12530,Palermo,Pizzeria,Italia
12531,Venezia,Ristorante,Italia
12532,Naples,Salumeria,Italia
12533,Genoa,Enoteca,Italia
12534,Bologna,Salumeria,Italia
12535,Rome,Ristorante,Italia
12536,Florence,Pizzeria,Italia
12537,Florence,Trattoria,Italia
12538,Milan,Enoteca,Italia
12539,Florence,Pizzeria,Italia
12540,Bologna,Salumeria,Italia
12541,Palermo,Pizzeria,Italia
12542,Rome,Banca,Italia
12543,Milan,Ristorante,Italia
12544,Bologna,Panetteria,Italia
12545,Venezia,Banca,Italia
12546,Rome,Salumeria,Italia
12547,Venice,Banca,Italia
12548,Bologna,Enoteca,Italia
12549,Messina,Ristorante,Italia
12550,Verona,Salumeria,Italia
12551,Palermo,Trattoria,Italia
12552,Venezia,Pizzeria,Italia
12553,Venice,Trattoria,Italia
12554,Turin,Banca,Italia
12555,Milan,Trattoria,Italia
12556,Venezia,Banca,Italia
12557,Messina,Trattoria,Italia
12558,Milan,Banca,Italia
12559,Florence,Enoteca,Italia
12560,Venice,Panetteria,Italia
12561,Rome,Pizzeria,Italia
12562,Turin,Banca,Italia
12563,Turin,Banca,Italia
12564,Venezia,Pizzeria,Italia
12565,Verona,Panetteria,Italia
12566,Messina,Enoteca,Italia
12567,Palermo,Salumeria,Italia
12568,Venezia,Pizzeria,Italia
12569,Florence,Ristorante,Italia
12570,Palermo,Salumeria,Italia
12571,Bologna,Enoteca,Italia
12572,Venice,Panetteria,Italia
12573,Bologna,Pizzeria,Italia
12574,Bologna,Panetteria,Italia
12575,Verona,Banca,Italia
12576,Rome,Banca,Italia
12577,Rome,Enoteca,Italia
12578,Venice,Pizzeria,Italia
12579,Bologna,Enoteca,Italia
12580,Naples,Enoteca,Italia
12581,Palermo,Banca,Italia
12582,Genoa,Pizzeria,Italia
12583,Florence,Salumeria,Italia
12584,Genoa,Trattoria,Italia
12585,Messina,Enoteca,Italia
12586,Palermo,Salumeria,Italia
12587,Milan,Ristorante,Italia
12588,Palermo,Panetteria,Italia
12589,Milan,Enoteca,Italia
12590,Rome,Salumeria,Italia
12591,Naples,Panetteria,Italia
12592,Venice,Enoteca,Italia
12593,Naples,Trattoria,Italia
12594,Genoa,Banca,Italia
12595,Genoa,Ristorante,Italia
12596,Palermo,Enoteca,Italia
12597,Turin,Enoteca,Italia
12598,Florence,Trattoria,Italia
12599,Venezia,Trattoria,Italia
12600,Florence,Enoteca,Italia
12601,Genoa,Banca,Italia
12602,Turin,Trattoria,Italia
12603,Florence,Banca,Italia
12604,Venice,Pizzeria,Italia
12605,Venice,Banca,Italia
12606,Turin,Enoteca,Italia
12607,Messina,Trattoria,Italia
12608,Venice,Trattoria,Italia
12609,Messina,Trattoria,Italia
12610,Bologna,Ristorante,Italia
12611,Venezia,Enoteca,Italia
12612,Naples,Pizzeria,Italia
12613,Messina,Banca,Italia
12614,Venezia,Banca,Italia
12615,Messina,Trattoria,Italia
12616,Bologna,Salumeria,Italia
12617,Florence,Banca,Italia
12618,Milan,Salumeria,Italia
12619,Verona,Trattoria,Italia
12620,Florence,Salumeria,Italia
12621,Rome,Panetteria,Italia
12622,Venice,Enoteca,Italia
12623,Bologna,Panetteria,Italia
12624,Palermo,Trattoria,Italia
12625,Venice,Panetteria,Italia
12626,Turin,Panetteria,Italia
12627,Verona,Ristorante,Italia
12628,Turin,Ristorante,Italia
12629,Genoa,Ristorante,Italia
12630,Florence,Pizzeria,Italia
12631,Rome,Banca,Italia
12632,Rome,Salumeria,Italia
12633,Venezia,Trattoria,Italia
12634,Turin,Enoteca,Italia
12635,Genoa,Pizzeria,Italia
12636,Venezia,Panetteria,Italia
12637,Milan,Salumeria,Italia
12638,Messina,Enoteca,Italia
12639,Palermo,Pizzeria,Italia
12640,Venice,Panetteria,Italia
12641,Naples,Pizzeria,Italia
12642,Milan,Trattoria,Italia
12643,Bologna,Salumeria,Italia
12644,Turin,Enoteca,Italia
12645,Palermo,Trattoria,Italia
12646,Milan,Salumeria,Italia
12647,Venice,Enoteca,Italia
12648,Milan,Pizzeria,Italia
12649,Venezia,Pizzeria,Italia
12650,Venezia,Panetteria,Italia
12651,Bologna,Pizzeria,Italia
12652,Venice,Salumeria,Italia
12653,Venice,Trattoria,Italia
12654,Bologna,Ristorante,Italia
12655,Venezia,Banca,Italia
12656,Genoa,Panetteria,Italia
12657,Naples,Trattoria,Italia
12658,Florence,Trattoria,Italia
12659,Palermo,Panetteria,Italia
12660,Rome,Pizzeria,Italia
12661,Messina,Trattoria,Italia
12662,Rome,Salumeria,Italia
12663,Palermo,Ristorante,Italia
12664,Milan,Trattoria,Italia
12665,Palermo,Ristorante,Italia
12666,Palermo,Banca,Italia
12667,Naples,Enoteca,Italia
12668,Venezia,Banca,Italia
12669,Palermo,Trattoria,Italia
12670,Turin,Pizzeria,Italia
12671,Turin,Ristorante,Italia
12672,Messina,Trattoria,Italia
12673,Bologna,Trattoria,Italia
12674,Venezia,Trattoria,Italia
12675,Milan,Banca,Italia
12676,Verona,Ristorante,Italia
12677,Turin,Salumeria,Italia
12678,Naples,Banca,Italia
12679,Rome,Trattoria,Italia
12680,Verona,Trattoria,Italia
12681,Palermo,Ristorante,Italia
12682,Genoa,Panetteria,Italia
12683,Venice,Pizzeria,Italia
12684,Milan,Ristorante,Italia
12685,Florence,Enoteca,Italia
12686,Palermo,Trattoria,Italia
12687,Bologna,Ristorante,Italia
12688,Venice,Salumeria,Italia
12689,Genoa,Banca,Italia
12690,Genoa,Ristorante,Italia
12691,Verona,Trattoria,Italia
12692,Turin,Panetteria,Italia
12693,Milan,Trattoria,Italia
12694,Milan,Pizzeria,Italia
12695,Naples,Enoteca,Italia
12696,Messina,Enoteca,Italia
12697,Messina,Panetteria,Italia
12698,Naples,Enoteca,Italia
12699,Rome,Ristorante,Italia
12700,Genoa,Enoteca,Italia
12701,Turin,Panetteria,Italia
12702,Verona,Enoteca,Italia
12703,Palermo,Pizzeria,Italia
12704,Messina,Panetteria,Italia
12705,Rome,Panetteria,Italia
12706,Florence,Ristorante,Italia
12707,Naples,Panetteria,Italia
12708,Naples,Salumeria,Italia
12709,Verona,Banca,Italia
12710,Bologna,Trattoria,Italia
12711,Turin,Panetteria,Italia
12712,Bologna,Banca,Italia
12713,Milan,Salumeria,Italia
12714,Palermo,Salumeria,Italia
12715,Rome,Panetteria,Italia
12716,Venice,Ristorante,Italia
12717,Bologna,Banca,Italia
12718,Palermo,Trattoria,Italia
12719,Venice,Panetteria,Italia
12720,Turin,Trattoria,Italia
12721,Messina,Ristorante,Italia
12722,Palermo,Trattoria,Italia
12723,Rome,Enoteca,Italia
12724,Verona,Salumeria,Italia
12725,Rome,Trattoria,Italia
12726,Genoa,Panetteria,Italia
12727,Turin,Banca,Italia
12728,Verona,Trattoria,Italia
12729,Rome,Pizzeria,Italia
12730,Venezia,Trattoria,Italia
12731,Messina,Enoteca,Italia
12732,Messina,Trattoria,Italia
12733,Venice,Salumeria,Italia
12734,Naples,Pizzeria,Italia
12735,Venice,Banca,Italia
12736,Milan,Ristorante,Italia
12737,Rome,Panetteria,Italia
12738,Milan,Pizzeria,Italia
12739,Milan,Salumeria,Italia
12740,Venice,Trattoria,Italia
12741,Venice,Salumeria,Italia
12742,Naples,Salumeria,Italia
12743,Genoa,Ristorante,Italia
12744,Venice,Panetteria,Italia
12745,Venice,Pizzeria,Italia
12746,Turin,Pizzeria,Italia
12747,Rome,Enoteca,Italia
12748,Florence,Salumeria,Italia
12749,Messina,Panetteria,Italia
12750,Verona,Banca,Italia
12751,Milan,Banca,Italia
12752,Turin,Trattoria,Italia
12753,Messina,Enoteca,Italia
12754,Florence,Enoteca,Italia
12755,Milan,Trattoria,Italia
12756,Genoa,Ristorante,Italia
12757,Messina,Pizzeria,Italia
12758,Venezia,Enoteca,Italia
12759,Palermo,Ristorante,Italia
12760,Naples,Trattoria,Italia
12761,Venezia,Banca,Italia
12762,Genoa,Panetteria,Italia
12763,Verona,Panetteria,Italia
12764,Florence,Pizzeria,Italia
12765,Bologna,Ristorante,Italia
12766,Bologna,Trattoria,Italia
12767,Venice,Panetteria,Italia
12768,Genoa,Panetteria,Italia
12769,Venice,Panetteria,Italia
12770,Milan,Panetteria,Italia
12771,Turin,Trattoria,Italia
12772,Venezia,Panetteria,Italia
12773,Bologna,Salumeria,Italia
12774,Bologna,Panetteria,Italia
12775,Venice,Banca,Italia
12776,Venezia,Ristorante,Italia
12777,Genoa,Banca,Italia
12778,Venice,Salumeria,Italia
12779,Bologna,Panetteria,Italia
12780,Florence,Ristorante,Italia
12781,Rome,Salumeria,Italia
12782,Messina,Enoteca,Italia
12783,Florence,Banca,Italia
12784,Venezia,Banca,Italia
12785,Rome,Banca,Italia
12786,Verona,Banca,Italia
12787,Venice,Salumeria,Italia
12788,Naples,Ristorante,Italia
12789,Florence,Trattoria,Italia
12790,Naples,Salumeria,Italia
12791,Milan,Banca,Italia
12792,Venezia,Pizzeria,Italia
12793,Messina,Trattoria,Italia
12794,Florence,Panetteria,Italia
12795,Rome,Banca,Italia
12796,Venezia,Banca,Italia
12797,Venezia,Trattoria,Italia
12798,Palermo,Banca,Italia
12799,Venice,Enoteca,Italia
12800,Milan,Ristorante,Italia
12801,Genoa,Enoteca,Italia
12802,Venice,Pizzeria,Italia
12803,Palermo,Pizzeria,Italia
12804,Milan,Enoteca,Italia
12805,Venice,Pizzeria,Italia
12806,Turin,Panetteria,Italia
12807,Venice,Enoteca,Italia
12808,Messina,Salumeria,Italia
12809,Milan,Trattoria,Italia
12810,Verona,Ristorante,Italia
12811,Venice,Panetteria,Italia
12812,Milan,Trattoria,Italia
12813,Turin,Banca,Italia
12814,Turin,Enoteca,Italia
