nome,numeroSerie
hammer,9372
knife,9373
screwdriver,9374
knife,9375
phone,9376
gun,9377
mask,9378
rope,9379
gun,9380
mask,9381
gun,9382
rope,9383
knife,9384
screwdriver,9385
flashlight,9386
screwdriver,9387
mask,9388
rope,9389
knife,9390
knife,9391
flashlight,9392
mask,9393
hammer,9394
screwdriver,9395
knife,9396
screwdriver,9397
rope,9398
mask,9399
knife,9400
gun,9401
flashlight,9402
mask,9403
crowbar,9404
screwdriver,9405
gun,9406
screwdriver,9407
crowbar,9408
flashlight,9409
knife,9410
knife,9411
rope,9412
phone,9413
rope,9414
knife,9415
hammer,9416
phone,9417
gun,9418
hammer,9419
gun,9420
mask,9421
knife,9422
knife,9423
mask,9424
phone,9425
rope,9426
gun,9427
knife,9428
phone,9429
knife,9430
gun,9431
screwdriver,9432
gun,9433
hammer,9434
hammer,9435
rope,9436
screwdriver,9437
flashlight,9438
knife,9439
mask,9440
screwdriver,9441
knife,9442
hammer,9443
rope,9444
mask,9445
gun,9446
knife,9447
phone,9448
crowbar,9449
crowbar,9450
mask,9451
gun,9452
flashlight,9453
gun,9454
hammer,9455
knife,9456
mask,9457
mask,9458
crowbar,9459
screwdriver,9460
flashlight,9461
hammer,9462
flashlight,9463
hammer,9464
hammer,9465
crowbar,9466
flashlight,9467
knife,9468
screwdriver,9469
gun,9470
gun,9471
phone,9472
knife,9473
phone,9474
knife,9475
gun,9476
hammer,9477
crowbar,9478
screwdriver,9479
crowbar,9480
gun,9481
crowbar,9482
gun,9483
gun,9484
knife,9485
screwdriver,9486
crowbar,9487
hammer,9488
mask,9489
knife,9490
flashlight,9491
gun,9492
flashlight,9493
knife,9494
phone,9495
crowbar,9496
flashlight,9497
gun,9498
gun,9499
hammer,9500
phone,9501
flashlight,9502
hammer,9503
crowbar,9504
phone,9505
crowbar,9506
mask,9507
gun,9508
screwdriver,9509
mask,9510
screwdriver,9511
crowbar,9512
crowbar,9513
flashlight,9514
flashlight,9515
knife,9516
crowbar,9517
knife,9518
knife,9519
knife,9520
crowbar,9521
gun,9522
mask,9523
knife,9524
screwdriver,9525
hammer,9526
hammer,9527
gun,9528
hammer,9529
knife,9530
flashlight,9531
knife,9532
knife,9533
mask,9534
rope,9535
rope,9536
phone,9537
crowbar,9538
flashlight,9539
hammer,9540
flashlight,9541
knife,9542
gun,9543
mask,9544
knife,9545
hammer,9546
crowbar,9547
mask,9548
rope,9549
flashlight,9550
mask,9551
flashlight,9552
hammer,9553
crowbar,9554
hammer,9555
phone,9556
gun,9557
knife,9558
hammer,9559
crowbar,9560
rope,9561
phone,9562
rope,9563
knife,9564
phone,9565
flashlight,9566
gun,9567
knife,9568
gun,9569
knife,9570
mask,9571
screwdriver,9572
rope,9573
screwdriver,9574
knife,9575
crowbar,9576
crowbar,9577
phone,9578
screwdriver,9579
hammer,9580
knife,9581
mask,9582
rope,9583
crowbar,9584
gun,9585
gun,9586
screwdriver,9587
screwdriver,9588
flashlight,9589
hammer,9590
phone,9591
mask,9592
knife,9593
knife,9594
flashlight,9595
crowbar,9596
hammer,9597
crowbar,9598
rope,9599
flashlight,9600
mask,9601
knife,9602
knife,9603
knife,9604
crowbar,9605
knife,9606
hammer,9607
crowbar,9608
knife,9609
flashlight,9610
hammer,9611
rope,9612
rope,9613
phone,9614
rope,9615
gun,9616
screwdriver,9617
hammer,9618
gun,9619
knife,9620
gun,9621
knife,9622
screwdriver,9623
hammer,9624
hammer,9625
flashlight,9626
rope,9627
mask,9628
flashlight,9629
flashlight,9630
knife,9631
hammer,9632
flashlight,9633
screwdriver,9634
gun,9635
rope,9636
hammer,9637
hammer,9638
screwdriver,9639
knife,9640
gun,9641
hammer,9642
phone,9643
hammer,9644
gun,9645
rope,9646
knife,9647
screwdriver,9648
mask,9649
phone,9650
screwdriver,9651
screwdriver,9652
gun,9653
screwdriver,9654
rope,9655
hammer,9656
mask,9657
mask,9658
gun,9659
gun,9660
screwdriver,9661
hammer,9662
knife,9663
flashlight,9664
crowbar,9665
knife,9666
hammer,9667
flashlight,9668
hammer,9669
mask,9670
knife,9671
knife,9672
knife,9673
hammer,9674
rope,9675
phone,9676
gun,9677
phone,9678
knife,9679
knife,9680
phone,9681
screwdriver,9682
gun,9683
rope,9684
flashlight,9685
screwdriver,9686
crowbar,9687
knife,9688
gun,9689
phone,9690
knife,9691
knife,9692
crowbar,9693
gun,9694
rope,9695
flashlight,9696
knife,9697
gun,9698
hammer,9699
crowbar,9700
mask,9701
mask,9702
flashlight,9703
screwdriver,9704
mask,9705
knife,9706
gun,9707
hammer,9708
screwdriver,9709
crowbar,9710
knife,9711
gun,9712
hammer,9713
gun,9714
screwdriver,9715
hammer,9716
hammer,9717
knife,9718
knife,9719
gun,9720
hammer,9721
rope,9722
knife,9723
mask,9724
gun,9725
screwdriver,9726
gun,9727
mask,9728
phone,9729
screwdriver,9730
gun,9731
knife,9732
knife,9733
flashlight,9734
phone,9735
phone,9736
knife,9737
hammer,9738
flashlight,9739
rope,9740
gun,9741
knife,9742
rope,9743
crowbar,9744
flashlight,9745
gun,9746
screwdriver,9747
screwdriver,9748
mask,9749
hammer,9750
knife,9751
knife,9752
hammer,9753
screwdriver,9754
screwdriver,9755
rope,9756
hammer,9757
phone,9758
flashlight,9759
hammer,9760
screwdriver,9761
rope,9762
screwdriver,9763
hammer,9764
gun,9765
screwdriver,9766
mask,9767
hammer,9768
hammer,9769
hammer,9770
flashlight,9771
flashlight,9772
knife,9773
screwdriver,9774
flashlight,9775
screwdriver,9776
mask,9777
flashlight,9778
knife,9779
crowbar,9780
flashlight,9781
rope,9782
screwdriver,9783
rope,9784
phone,9785
knife,9786
gun,9787
mask,9788
knife,9789
knife,9790
flashlight,9791
knife,9792
screwdriver,9793
hammer,9794
knife,9795
hammer,9796
hammer,9797
knife,9798
crowbar,9799
screwdriver,9800
hammer,9801
flashlight,9802
phone,9803
gun,9804
flashlight,9805
flashlight,9806
phone,9807
gun,9808
hammer,9809
rope,9810
knife,9811
hammer,9812
crowbar,9813
knife,9814
gun,9815
knife,9816
crowbar,9817
screwdriver,9818
knife,9819
screwdriver,9820
screwdriver,9821
knife,9822
knife,9823
hammer,9824
gun,9825
hammer,9826
flashlight,9827
mask,9828
gun,9829
mask,9830
crowbar,9831
knife,9832
flashlight,9833
hammer,9834
mask,9835
screwdriver,9836
rope,9837
flashlight,9838
phone,9839
gun,9840
hammer,9841
gun,9842
hammer,9843
rope,9844
crowbar,9845
screwdriver,9846
screwdriver,9847
rope,9848
knife,9849
flashlight,9850
knife,9851
mask,9852
phone,9853
knife,9854
knife,9855
gun,9856
phone,9857
knife,9858
knife,9859
mask,9860
knife,9861
mask,9862
hammer,9863
phone,9864
flashlight,9865
flashlight,9866
screwdriver,9867
screwdriver,9868
phone,9869
screwdriver,9870
flashlight,9871
gun,9872
screwdriver,9873
gun,9874
hammer,9875
crowbar,9876
phone,9877
phone,9878
gun,9879
crowbar,9880
gun,9881
screwdriver,9882
knife,9883
rope,9884
knife,9885
gun,9886
knife,9887
crowbar,9888
flashlight,9889
phone,9890
gun,9891
crowbar,9892
flashlight,9893
rope,9894
crowbar,9895
phone,9896
rope,9897
crowbar,9898
mask,9899
rope,9900
mask,9901
knife,9902
knife,9903
screwdriver,9904
crowbar,9905
crowbar,9906
screwdriver,9907
mask,9908
crowbar,9909
knife,9910
flashlight,9911
mask,9912
hammer,9913
knife,9914
mask,9915
crowbar,9916
knife,9917
rope,9918
crowbar,9919
knife,9920
hammer,9921
gun,9922
screwdriver,9923
gun,9924
knife,9925
gun,9926
gun,9927
mask,9928
screwdriver,9929
mask,9930
rope,9931
knife,9932
mask,9933
knife,9934
gun,9935
gun,9936
knife,9937
phone,9938
knife,9939
gun,9940
crowbar,9941
flashlight,9942
rope,9943
screwdriver,9944
phone,9945
screwdriver,9946
phone,9947
knife,9948
mask,9949
phone,9950
crowbar,9951
mask,9952
flashlight,9953
phone,9954
flashlight,9955
screwdriver,9956
hammer,9957
crowbar,9958
flashlight,9959
crowbar,9960
flashlight,9961
crowbar,9962
knife,9963
knife,9964
flashlight,9965
screwdriver,9966
mask,9967
knife,9968
crowbar,9969
screwdriver,9970
gun,9971
phone,9972
rope,9973
flashlight,9974
rope,9975
phone,9976
rope,9977
gun,9978
rope,9979
crowbar,9980
hammer,9981
flashlight,9982
knife,9983
crowbar,9984
screwdriver,9985
knife,9986
rope,9987
hammer,9988
mask,9989
screwdriver,9990
mask,9991
knife,9992
knife,9993
hammer,9994
phone,9995
flashlight,9996
phone,9997
screwdriver,9998
gun,9999
