nome,numeroSerie
knife,22153
flashlight,22154
hammer,22155
knife,22156
knife,22157
mask,22158
mask,22159
phone,22160
flashlight,22161
flashlight,22162
mask,22163
mask,22164
gun,22165
screwdriver,22166
rope,22167
hammer,22168
screwdriver,22169
mask,22170
phone,22171
crowbar,22172
crowbar,22173
flashlight,22174
crowbar,22175
knife,22176
flashlight,22177
crowbar,22178
mask,22179
crowbar,22180
knife,22181
phone,22182
knife,22183
knife,22184
screwdriver,22185
gun,22186
screwdriver,22187
crowbar,22188
screwdriver,22189
gun,22190
gun,22191
flashlight,22192
phone,22193
knife,22194
knife,22195
phone,22196
knife,22197
flashlight,22198
flashlight,22199
screwdriver,22200
mask,22201
hammer,22202
mask,22203
screwdriver,22204
flashlight,22205
gun,22206
screwdriver,22207
screwdriver,22208
screwdriver,22209
screwdriver,22210
phone,22211
crowbar,22212
knife,22213
flashlight,22214
rope,22215
mask,22216
hammer,22217
phone,22218
screwdriver,22219
phone,22220
mask,22221
screwdriver,22222
screwdriver,22223
gun,22224
screwdriver,22225
mask,22226
flashlight,22227
screwdriver,22228
rope,22229
knife,22230
rope,22231
phone,22232
mask,22233
screwdriver,22234
phone,22235
knife,22236
phone,22237
hammer,22238
crowbar,22239
hammer,22240
crowbar,22241
phone,22242
phone,22243
crowbar,22244
mask,22245
crowbar,22246
gun,22247
gun,22248
rope,22249
screwdriver,22250
crowbar,22251
rope,22252
flashlight,22253
phone,22254
screwdriver,22255
gun,22256
knife,22257
rope,22258
hammer,22259
phone,22260
hammer,22261
phone,22262
knife,22263
mask,22264
rope,22265
rope,22266
screwdriver,22267
hammer,22268
flashlight,22269
mask,22270
gun,22271
rope,22272
screwdriver,22273
phone,22274
mask,22275
crowbar,22276
screwdriver,22277
crowbar,22278
flashlight,22279
gun,22280
phone,22281
screwdriver,22282
crowbar,22283
mask,22284
hammer,22285
knife,22286
screwdriver,22287
knife,22288
flashlight,22289
mask,22290
phone,22291
screwdriver,22292
hammer,22293
mask,22294
gun,22295
screwdriver,22296
knife,22297
rope,22298
knife,22299
phone,22300
hammer,22301
rope,22302
mask,22303
crowbar,22304
mask,22305
rope,22306
screwdriver,22307
knife,22308
hammer,22309
flashlight,22310
knife,22311
mask,22312
knife,22313
flashlight,22314
knife,22315
phone,22316
crowbar,22317
mask,22318
phone,22319
hammer,22320
knife,22321
screwdriver,22322
gun,22323
gun,22324
flashlight,22325
flashlight,22326
knife,22327
rope,22328
knife,22329
phone,22330
mask,22331
crowbar,22332
mask,22333
hammer,22334
hammer,22335
knife,22336
knife,22337
hammer,22338
phone,22339
mask,22340
knife,22341
flashlight,22342
knife,22343
phone,22344
knife,22345
crowbar,22346
mask,22347
screwdriver,22348
screwdriver,22349
mask,22350
screwdriver,22351
phone,22352
gun,22353
knife,22354
hammer,22355
screwdriver,22356
rope,22357
hammer,22358
rope,22359
screwdriver,22360
knife,22361
rope,22362
mask,22363
phone,22364
knife,22365
knife,22366
phone,22367
knife,22368
mask,22369
screwdriver,22370
screwdriver,22371
mask,22372
rope,22373
flashlight,22374
screwdriver,22375
hammer,22376
rope,22377
knife,22378
gun,22379
knife,22380
hammer,22381
screwdriver,22382
phone,22383
flashlight,22384
crowbar,22385
phone,22386
knife,22387
crowbar,22388
knife,22389
hammer,22390
gun,22391
screwdriver,22392
knife,22393
gun,22394
rope,22395
flashlight,22396
mask,22397
mask,22398
phone,22399
phone,22400
phone,22401
phone,22402
screwdriver,22403
gun,22404
knife,22405
crowbar,22406
knife,22407
gun,22408
knife,22409
phone,22410
phone,22411
flashlight,22412
gun,22413
rope,22414
rope,22415
crowbar,22416
screwdriver,22417
screwdriver,22418
knife,22419
crowbar,22420
knife,22421
knife,22422
flashlight,22423
crowbar,22424
gun,22425
crowbar,22426
crowbar,22427
knife,22428
screwdriver,22429
phone,22430
gun,22431
mask,22432
screwdriver,22433
gun,22434
knife,22435
flashlight,22436
mask,22437
hammer,22438
rope,22439
screwdriver,22440
knife,22441
screwdriver,22442
screwdriver,22443
gun,22444
mask,22445
screwdriver,22446
screwdriver,22447
phone,22448
flashlight,22449
flashlight,22450
gun,22451
hammer,22452
gun,22453
mask,22454
phone,22455
flashlight,22456
gun,22457
mask,22458
rope,22459
rope,22460
hammer,22461
mask,22462
crowbar,22463
flashlight,22464
gun,22465
knife,22466
flashlight,22467
screwdriver,22468
flashlight,22469
phone,22470
crowbar,22471
knife,22472
phone,22473
hammer,22474
flashlight,22475
knife,22476
phone,22477
crowbar,22478
gun,22479
knife,22480
phone,22481
phone,22482
crowbar,22483
knife,22484
phone,22485
knife,22486
mask,22487
screwdriver,22488
screwdriver,22489
screwdriver,22490
flashlight,22491
knife,22492
phone,22493
mask,22494
knife,22495
rope,22496
knife,22497
crowbar,22498
phone,22499
knife,22500
knife,22501
gun,22502
knife,22503
rope,22504
phone,22505
phone,22506
mask,22507
flashlight,22508
knife,22509
screwdriver,22510
knife,22511
rope,22512
crowbar,22513
rope,22514
hammer,22515
hammer,22516
hammer,22517
flashlight,22518
rope,22519
crowbar,22520
screwdriver,22521
knife,22522
gun,22523
knife,22524
crowbar,22525
knife,22526
knife,22527
flashlight,22528
rope,22529
hammer,22530
gun,22531
screwdriver,22532
knife,22533
hammer,22534
rope,22535
rope,22536
hammer,22537
knife,22538
mask,22539
knife,22540
flashlight,22541
screwdriver,22542
mask,22543
mask,22544
crowbar,22545
hammer,22546
rope,22547
gun,22548
phone,22549
gun,22550
phone,22551
rope,22552
knife,22553
flashlight,22554
flashlight,22555
mask,22556
crowbar,22557
mask,22558
hammer,22559
knife,22560
knife,22561
crowbar,22562
knife,22563
knife,22564
gun,22565
flashlight,22566
knife,22567
mask,22568
flashlight,22569
screwdriver,22570
knife,22571
knife,22572
phone,22573
knife,22574
flashlight,22575
gun,22576
crowbar,22577
mask,22578
hammer,22579
flashlight,22580
knife,22581
knife,22582
screwdriver,22583
hammer,22584
phone,22585
knife,22586
hammer,22587
knife,22588
knife,22589
mask,22590
phone,22591
rope,22592
crowbar,22593
phone,22594
knife,22595
mask,22596
knife,22597
gun,22598
gun,22599
knife,22600
phone,22601
knife,22602
gun,22603
knife,22604
hammer,22605
knife,22606
hammer,22607
screwdriver,22608
hammer,22609
screwdriver,22610
hammer,22611
flashlight,22612
rope,22613
flashlight,22614
flashlight,22615
gun,22616
phone,22617
knife,22618
screwdriver,22619
rope,22620
knife,22621
hammer,22622
knife,22623
flashlight,22624
flashlight,22625
mask,22626
phone,22627
knife,22628
crowbar,22629
crowbar,22630
phone,22631
rope,22632
knife,22633
hammer,22634
knife,22635
flashlight,22636
knife,22637
rope,22638
rope,22639
crowbar,22640
knife,22641
mask,22642
knife,22643
hammer,22644
phone,22645
knife,22646
knife,22647
hammer,22648
crowbar,22649
rope,22650
rope,22651
phone,22652
gun,22653
mask,22654
knife,22655
crowbar,22656
hammer,22657
knife,22658
gun,22659
hammer,22660
rope,22661
screwdriver,22662
mask,22663
knife,22664
flashlight,22665
hammer,22666
mask,22667
rope,22668
mask,22669
phone,22670
screwdriver,22671
hammer,22672
screwdriver,22673
flashlight,22674
crowbar,22675
hammer,22676
screwdriver,22677
hammer,22678
rope,22679
crowbar,22680
gun,22681
knife,22682
crowbar,22683
mask,22684
flashlight,22685
hammer,22686
crowbar,22687
screwdriver,22688
phone,22689
flashlight,22690
crowbar,22691
mask,22692
knife,22693
screwdriver,22694
rope,22695
screwdriver,22696
knife,22697
mask,22698
flashlight,22699
phone,22700
crowbar,22701
phone,22702
crowbar,22703
rope,22704
mask,22705
phone,22706
mask,22707
gun,22708
rope,22709
gun,22710
knife,22711
knife,22712
phone,22713
knife,22714
flashlight,22715
hammer,22716
knife,22717
mask,22718
flashlight,22719
hammer,22720
mask,22721
phone,22722
gun,22723
phone,22724
knife,22725
flashlight,22726
knife,22727
gun,22728
gun,22729
screwdriver,22730
screwdriver,22731
mask,22732
mask,22733
mask,22734
phone,22735
gun,22736
crowbar,22737
knife,22738
rope,22739
knife,22740
phone,22741
crowbar,22742
hammer,22743
mask,22744
screwdriver,22745
gun,22746
hammer,22747
knife,22748
flashlight,22749
mask,22750
gun,22751
hammer,22752
hammer,22753
mask,22754
screwdriver,22755
knife,22756
knife,22757
screwdriver,22758
rope,22759
knife,22760
flashlight,22761
phone,22762
flashlight,22763
phone,22764
gun,22765
crowbar,22766
gun,22767
hammer,22768
mask,22769
mask,22770
phone,22771
flashlight,22772
rope,22773
screwdriver,22774
mask,22775
rope,22776
mask,22777
gun,22778
mask,22779
phone,22780
screwdriver,22781
rope,22782
phone,22783
hammer,22784
phone,22785
gun,22786
phone,22787
flashlight,22788
flashlight,22789
gun,22790
phone,22791
mask,22792
knife,22793
knife,22794
mask,22795
crowbar,22796
knife,22797
crowbar,22798
rope,22799
crowbar,22800
gun,22801
gun,22802
rope,22803
gun,22804
mask,22805
crowbar,22806
gun,22807
crowbar,22808
rope,22809
knife,22810
rope,22811
flashlight,22812
knife,22813
phone,22814
knife,22815
flashlight,22816
rope,22817
flashlight,22818
knife,22819
rope,22820
phone,22821
knife,22822
flashlight,22823
mask,22824
flashlight,22825
knife,22826
flashlight,22827
knife,22828
mask,22829
gun,22830
knife,22831
screwdriver,22832
phone,22833
screwdriver,22834
mask,22835
knife,22836
screwdriver,22837
mask,22838
phone,22839
hammer,22840
knife,22841
mask,22842
mask,22843
knife,22844
phone,22845
mask,22846
crowbar,22847
hammer,22848
phone,22849
knife,22850
flashlight,22851
knife,22852
screwdriver,22853
rope,22854
gun,22855
hammer,22856
knife,22857
knife,22858
flashlight,22859
rope,22860
knife,22861
hammer,22862
knife,22863
crowbar,22864
crowbar,22865
rope,22866
knife,22867
crowbar,22868
knife,22869
knife,22870
screwdriver,22871
gun,22872
knife,22873
knife,22874
knife,22875
phone,22876
gun,22877
rope,22878
crowbar,22879
rope,22880
crowbar,22881
phone,22882
knife,22883
knife,22884
rope,22885
flashlight,22886
screwdriver,22887
hammer,22888
rope,22889
mask,22890
mask,22891
knife,22892
knife,22893
screwdriver,22894
phone,22895
phone,22896
knife,22897
crowbar,22898
hammer,22899
knife,22900
screwdriver,22901
flashlight,22902
screwdriver,22903
rope,22904
crowbar,22905
hammer,22906
flashlight,22907
screwdriver,22908
hammer,22909
screwdriver,22910
crowbar,22911
screwdriver,22912
crowbar,22913
knife,22914
flashlight,22915
crowbar,22916
gun,22917
rope,22918
flashlight,22919
mask,22920
gun,22921
hammer,22922
phone,22923
flashlight,22924
mask,22925
knife,22926
phone,22927
knife,22928
screwdriver,22929
hammer,22930
gun,22931
rope,22932
knife,22933
crowbar,22934
flashlight,22935
crowbar,22936
knife,22937
screwdriver,22938
phone,22939
rope,22940
hammer,22941
mask,22942
knife,22943
hammer,22944
rope,22945
hammer,22946
rope,22947
rope,22948
mask,22949
phone,22950
mask,22951
phone,22952
rope,22953
mask,22954
knife,22955
gun,22956
knife,22957
gun,22958
crowbar,22959
phone,22960
gun,22961
knife,22962
phone,22963
knife,22964
crowbar,22965
mask,22966
hammer,22967
knife,22968
flashlight,22969
gun,22970
knife,22971
crowbar,22972
hammer,22973
knife,22974
crowbar,22975
rope,22976
gun,22977
flashlight,22978
gun,22979
knife,22980
screwdriver,22981
phone,22982
knife,22983
rope,22984
screwdriver,22985
phone,22986
rope,22987
crowbar,22988
crowbar,22989
rope,22990
phone,22991
knife,22992
rope,22993
rope,22994
mask,22995
screwdriver,22996
mask,22997
screwdriver,22998
hammer,22999
