nome,numeroSerie
screwdriver,2346
mask,2347
rope,2348
gun,2349
hammer,2350
screwdriver,2351
hammer,2352
hammer,2353
hammer,2354
knife,2355
hammer,2356
mask,2357
gun,2358
rope,2359
knife,2360
flashlight,2361
knife,2362
gun,2363
hammer,2364
screwdriver,2365
knife,2366
phone,2367
gun,2368
flashlight,2369
hammer,2370
rope,2371
knife,2372
hammer,2373
knife,2374
knife,2375
rope,2376
knife,2377
gun,2378
gun,2379
crowbar,2380
mask,2381
phone,2382
screwdriver,2383
hammer,2384
knife,2385
flashlight,2386
gun,2387
phone,2388
mask,2389
hammer,2390
hammer,2391
crowbar,2392
crowbar,2393
crowbar,2394
gun,2395
knife,2396
knife,2397
rope,2398
screwdriver,2399
crowbar,2400
flashlight,2401
phone,2402
rope,2403
screwdriver,2404
gun,2405
knife,2406
crowbar,2407
screwdriver,2408
rope,2409
knife,2410
mask,2411
hammer,2412
phone,2413
mask,2414
gun,2415
gun,2416
phone,2417
crowbar,2418
hammer,2419
rope,2420
phone,2421
gun,2422
hammer,2423
flashlight,2424
knife,2425
crowbar,2426
gun,2427
rope,2428
knife,2429
rope,2430
knife,2431
mask,2432
rope,2433
knife,2434
screwdriver,2435
hammer,2436
knife,2437
mask,2438
phone,2439
mask,2440
knife,2441
knife,2442
knife,2443
mask,2444
screwdriver,2445
crowbar,2446
rope,2447
knife,2448
phone,2449
mask,2450
gun,2451
rope,2452
knife,2453
knife,2454
mask,2455
flashlight,2456
mask,2457
crowbar,2458
crowbar,2459
hammer,2460
gun,2461
knife,2462
knife,2463
crowbar,2464
phone,2465
screwdriver,2466
gun,2467
screwdriver,2468
flashlight,2469
gun,2470
phone,2471
knife,2472
knife,2473
crowbar,2474
flashlight,2475
rope,2476
flashlight,2477
mask,2478
hammer,2479
crowbar,2480
hammer,2481
hammer,2482
flashlight,2483
hammer,2484
gun,2485
rope,2486
hammer,2487
knife,2488
phone,2489
knife,2490
knife,2491
flashlight,2492
crowbar,2493
crowbar,2494
knife,2495
knife,2496
hammer,2497
knife,2498
rope,2499
phone,2500
mask,2501
mask,2502
phone,2503
screwdriver,2504
phone,2505
gun,2506
gun,2507
crowbar,2508
flashlight,2509
rope,2510
mask,2511
knife,2512
flashlight,2513
knife,2514
gun,2515
crowbar,2516
rope,2517
mask,2518
knife,2519
knife,2520
crowbar,2521
knife,2522
screwdriver,2523
phone,2524
phone,2525
crowbar,2526
gun,2527
crowbar,2528
mask,2529
knife,2530
knife,2531
gun,2532
flashlight,2533
knife,2534
flashlight,2535
screwdriver,2536
phone,2537
rope,2538
flashlight,2539
knife,2540
knife,2541
hammer,2542
mask,2543
mask,2544
hammer,2545
crowbar,2546
knife,2547
mask,2548
crowbar,2549
screwdriver,2550
mask,2551
knife,2552
gun,2553
phone,2554
gun,2555
flashlight,2556
screwdriver,2557
gun,2558
knife,2559
flashlight,2560
gun,2561
screwdriver,2562
mask,2563
hammer,2564
knife,2565
gun,2566
knife,2567
knife,2568
flashlight,2569
phone,2570
knife,2571
knife,2572
phone,2573
crowbar,2574
flashlight,2575
flashlight,2576
mask,2577
mask,2578
flashlight,2579
hammer,2580
rope,2581
phone,2582
gun,2583
knife,2584
crowbar,2585
hammer,2586
crowbar,2587
hammer,2588
flashlight,2589
knife,2590
screwdriver,2591
gun,2592
mask,2593
gun,2594
mask,2595
hammer,2596
knife,2597
mask,2598
flashlight,2599
phone,2600
crowbar,2601
mask,2602
mask,2603
mask,2604
phone,2605
knife,2606
phone,2607
screwdriver,2608
gun,2609
flashlight,2610
mask,2611
flashlight,2612
screwdriver,2613
mask,2614
phone,2615
phone,2616
flashlight,2617
knife,2618
hammer,2619
flashlight,2620
phone,2621
crowbar,2622
screwdriver,2623
hammer,2624
gun,2625
screwdriver,2626
flashlight,2627
rope,2628
rope,2629
knife,2630
knife,2631
screwdriver,2632
rope,2633
knife,2634
rope,2635
mask,2636
screwdriver,2637
knife,2638
hammer,2639
crowbar,2640
knife,2641
rope,2642
hammer,2643
knife,2644
mask,2645
rope,2646
knife,2647
rope,2648
knife,2649
mask,2650
knife,2651
crowbar,2652
screwdriver,2653
phone,2654
hammer,2655
flashlight,2656
knife,2657
crowbar,2658
mask,2659
rope,2660
knife,2661
mask,2662
phone,2663
crowbar,2664
rope,2665
crowbar,2666
gun,2667
phone,2668
mask,2669
mask,2670
gun,2671
knife,2672
hammer,2673
rope,2674
rope,2675
knife,2676
mask,2677
knife,2678
rope,2679
mask,2680
screwdriver,2681
mask,2682
crowbar,2683
knife,2684
knife,2685
rope,2686
gun,2687
gun,2688
phone,2689
knife,2690
screwdriver,2691
rope,2692
knife,2693
knife,2694
knife,2695
gun,2696
hammer,2697
phone,2698
mask,2699
phone,2700
flashlight,2701
crowbar,2702
rope,2703
hammer,2704
crowbar,2705
gun,2706
screwdriver,2707
knife,2708
hammer,2709
knife,2710
screwdriver,2711
knife,2712
flashlight,2713
flashlight,2714
phone,2715
rope,2716
gun,2717
flashlight,2718
hammer,2719
crowbar,2720
knife,2721
knife,2722
gun,2723
rope,2724
knife,2725
knife,2726
phone,2727
hammer,2728
phone,2729
knife,2730
mask,2731
knife,2732
phone,2733
knife,2734
screwdriver,2735
gun,2736
mask,2737
crowbar,2738
rope,2739
mask,2740
rope,2741
rope,2742
flashlight,2743
flashlight,2744
rope,2745
knife,2746
flashlight,2747
flashlight,2748
gun,2749
flashlight,2750
knife,2751
flashlight,2752
phone,2753
phone,2754
screwdriver,2755
screwdriver,2756
screwdriver,2757
mask,2758
phone,2759
knife,2760
mask,2761
knife,2762
screwdriver,2763
knife,2764
phone,2765
knife,2766
screwdriver,2767
knife,2768
knife,2769
phone,2770
gun,2771
hammer,2772
knife,2773
knife,2774
knife,2775
crowbar,2776
knife,2777
mask,2778
hammer,2779
rope,2780
phone,2781
phone,2782
knife,2783
crowbar,2784
screwdriver,2785
crowbar,2786
knife,2787
flashlight,2788
rope,2789
mask,2790
hammer,2791
gun,2792
flashlight,2793
mask,2794
knife,2795
gun,2796
hammer,2797
rope,2798
rope,2799
crowbar,2800
crowbar,2801
hammer,2802
gun,2803
phone,2804
knife,2805
rope,2806
crowbar,2807
screwdriver,2808
gun,2809
gun,2810
hammer,2811
phone,2812
crowbar,2813
screwdriver,2814
rope,2815
hammer,2816
screwdriver,2817
gun,2818
flashlight,2819
rope,2820
rope,2821
knife,2822
gun,2823
flashlight,2824
screwdriver,2825
screwdriver,2826
screwdriver,2827
screwdriver,2828
flashlight,2829
hammer,2830
mask,2831
flashlight,2832
rope,2833
knife,2834
phone,2835
mask,2836
flashlight,2837
knife,2838
rope,2839
knife,2840
knife,2841
rope,2842
screwdriver,2843
screwdriver,2844
flashlight,2845
rope,2846
screwdriver,2847
gun,2848
mask,2849
hammer,2850
crowbar,2851
gun,2852
crowbar,2853
gun,2854
knife,2855
screwdriver,2856
rope,2857
flashlight,2858
screwdriver,2859
gun,2860
flashlight,2861
flashlight,2862
mask,2863
flashlight,2864
crowbar,2865
hammer,2866
knife,2867
knife,2868
phone,2869
knife,2870
flashlight,2871
knife,2872
mask,2873
phone,2874
gun,2875
gun,2876
knife,2877
flashlight,2878
mask,2879
knife,2880
rope,2881
phone,2882
crowbar,2883
screwdriver,2884
knife,2885
screwdriver,2886
flashlight,2887
rope,2888
mask,2889
gun,2890
flashlight,2891
crowbar,2892
crowbar,2893
knife,2894
crowbar,2895
knife,2896
hammer,2897
rope,2898
crowbar,2899
phone,2900
crowbar,2901
gun,2902
screwdriver,2903
crowbar,2904
screwdriver,2905
gun,2906
gun,2907
knife,2908
rope,2909
hammer,2910
flashlight,2911
phone,2912
knife,2913
rope,2914
hammer,2915
rope,2916
gun,2917
mask,2918
crowbar,2919
flashlight,2920
flashlight,2921
crowbar,2922
hammer,2923
gun,2924
knife,2925
crowbar,2926
phone,2927
rope,2928
phone,2929
gun,2930
knife,2931
mask,2932
flashlight,2933
crowbar,2934
rope,2935
crowbar,2936
crowbar,2937
screwdriver,2938
mask,2939
hammer,2940
gun,2941
rope,2942
knife,2943
rope,2944
hammer,2945
mask,2946
crowbar,2947
flashlight,2948
gun,2949
mask,2950
crowbar,2951
crowbar,2952
mask,2953
flashlight,2954
gun,2955
knife,2956
crowbar,2957
phone,2958
flashlight,2959
rope,2960
screwdriver,2961
crowbar,2962
gun,2963
hammer,2964
knife,2965
gun,2966
crowbar,2967
crowbar,2968
crowbar,2969
crowbar,2970
mask,2971
knife,2972
knife,2973
hammer,2974
crowbar,2975
crowbar,2976
crowbar,2977
crowbar,2978
flashlight,2979
knife,2980
hammer,2981
knife,2982
crowbar,2983
screwdriver,2984
mask,2985
gun,2986
knife,2987
phone,2988
mask,2989
mask,2990
crowbar,2991
flashlight,2992
phone,2993
screwdriver,2994
rope,2995
knife,2996
screwdriver,2997
knife,2998
flashlight,2999
