nome,numeroSerie
gun,13252
hammer,13253
rope,13254
hammer,13255
gun,13256
screwdriver,13257
mask,13258
phone,13259
hammer,13260
crowbar,13261
crowbar,13262
rope,13263
screwdriver,13264
rope,13265
gun,13266
mask,13267
gun,13268
knife,13269
knife,13270
phone,13271
mask,13272
gun,13273
mask,13274
hammer,13275
knife,13276
hammer,13277
knife,13278
rope,13279
rope,13280
knife,13281
screwdriver,13282
phone,13283
crowbar,13284
knife,13285
rope,13286
crowbar,13287
crowbar,13288
hammer,13289
phone,13290
flashlight,13291
phone,13292
gun,13293
crowbar,13294
crowbar,13295
phone,13296
phone,13297
crowbar,13298
phone,13299
crowbar,13300
hammer,13301
phone,13302
phone,13303
hammer,13304
mask,13305
flashlight,13306
phone,13307
mask,13308
knife,13309
knife,13310
rope,13311
screwdriver,13312
hammer,13313
rope,13314
gun,13315
screwdriver,13316
flashlight,13317
knife,13318
screwdriver,13319
hammer,13320
knife,13321
flashlight,13322
crowbar,13323
mask,13324
phone,13325
crowbar,13326
flashlight,13327
knife,13328
flashlight,13329
knife,13330
phone,13331
flashlight,13332
knife,13333
flashlight,13334
mask,13335
flashlight,13336
mask,13337
flashlight,13338
mask,13339
knife,13340
knife,13341
flashlight,13342
crowbar,13343
flashlight,13344
flashlight,13345
hammer,13346
hammer,13347
mask,13348
knife,13349
hammer,13350
rope,13351
phone,13352
knife,13353
phone,13354
crowbar,13355
hammer,13356
knife,13357
crowbar,13358
flashlight,13359
knife,13360
hammer,13361
flashlight,13362
knife,13363
hammer,13364
mask,13365
gun,13366
flashlight,13367
hammer,13368
hammer,13369
phone,13370
hammer,13371
crowbar,13372
knife,13373
rope,13374
phone,13375
phone,13376
mask,13377
knife,13378
mask,13379
gun,13380
screwdriver,13381
crowbar,13382
screwdriver,13383
crowbar,13384
gun,13385
phone,13386
phone,13387
screwdriver,13388
crowbar,13389
screwdriver,13390
rope,13391
screwdriver,13392
hammer,13393
crowbar,13394
knife,13395
mask,13396
crowbar,13397
gun,13398
knife,13399
screwdriver,13400
rope,13401
phone,13402
rope,13403
flashlight,13404
flashlight,13405
hammer,13406
screwdriver,13407
screwdriver,13408
rope,13409
hammer,13410
phone,13411
screwdriver,13412
rope,13413
rope,13414
knife,13415
rope,13416
gun,13417
knife,13418
screwdriver,13419
screwdriver,13420
crowbar,13421
knife,13422
gun,13423
knife,13424
hammer,13425
hammer,13426
phone,13427
rope,13428
gun,13429
gun,13430
knife,13431
gun,13432
knife,13433
hammer,13434
crowbar,13435
gun,13436
rope,13437
knife,13438
rope,13439
rope,13440
mask,13441
hammer,13442
knife,13443
rope,13444
gun,13445
mask,13446
phone,13447
knife,13448
screwdriver,13449
crowbar,13450
crowbar,13451
knife,13452
knife,13453
knife,13454
crowbar,13455
knife,13456
knife,13457
rope,13458
phone,13459
knife,13460
flashlight,13461
mask,13462
phone,13463
screwdriver,13464
mask,13465
screwdriver,13466
crowbar,13467
rope,13468
knife,13469
gun,13470
knife,13471
hammer,13472
flashlight,13473
mask,13474
rope,13475
rope,13476
knife,13477
screwdriver,13478
gun,13479
screwdriver,13480
knife,13481
hammer,13482
phone,13483
phone,13484
crowbar,13485
knife,13486
crowbar,13487
screwdriver,13488
rope,13489
phone,13490
flashlight,13491
screwdriver,13492
knife,13493
mask,13494
mask,13495
gun,13496
rope,13497
crowbar,13498
screwdriver,13499
knife,13500
knife,13501
hammer,13502
knife,13503
knife,13504
crowbar,13505
flashlight,13506
gun,13507
hammer,13508
crowbar,13509
flashlight,13510
knife,13511
gun,13512
hammer,13513
knife,13514
screwdriver,13515
knife,13516
knife,13517
gun,13518
flashlight,13519
crowbar,13520
mask,13521
knife,13522
hammer,13523
knife,13524
knife,13525
gun,13526
knife,13527
rope,13528
gun,13529
crowbar,13530
screwdriver,13531
knife,13532
screwdriver,13533
crowbar,13534
phone,13535
hammer,13536
gun,13537
phone,13538
crowbar,13539
phone,13540
hammer,13541
mask,13542
mask,13543
flashlight,13544
rope,13545
crowbar,13546
rope,13547
hammer,13548
flashlight,13549
screwdriver,13550
crowbar,13551
knife,13552
knife,13553
knife,13554
rope,13555
knife,13556
phone,13557
screwdriver,13558
knife,13559
rope,13560
mask,13561
hammer,13562
hammer,13563
screwdriver,13564
hammer,13565
rope,13566
gun,13567
rope,13568
mask,13569
gun,13570
rope,13571
flashlight,13572
knife,13573
screwdriver,13574
knife,13575
flashlight,13576
phone,13577
knife,13578
gun,13579
knife,13580
phone,13581
knife,13582
phone,13583
phone,13584
rope,13585
rope,13586
flashlight,13587
gun,13588
knife,13589
gun,13590
knife,13591
knife,13592
flashlight,13593
crowbar,13594
phone,13595
gun,13596
hammer,13597
crowbar,13598
hammer,13599
rope,13600
flashlight,13601
knife,13602
hammer,13603
screwdriver,13604
phone,13605
gun,13606
crowbar,13607
gun,13608
screwdriver,13609
knife,13610
knife,13611
crowbar,13612
rope,13613
gun,13614
rope,13615
gun,13616
crowbar,13617
mask,13618
crowbar,13619
screwdriver,13620
hammer,13621
flashlight,13622
mask,13623
knife,13624
hammer,13625
rope,13626
knife,13627
flashlight,13628
knife,13629
gun,13630
knife,13631
flashlight,13632
knife,13633
phone,13634
knife,13635
gun,13636
screwdriver,13637
hammer,13638
crowbar,13639
flashlight,13640
flashlight,13641
hammer,13642
gun,13643
gun,13644
mask,13645
hammer,13646
phone,13647
knife,13648
mask,13649
knife,13650
crowbar,13651
mask,13652
screwdriver,13653
phone,13654
rope,13655
flashlight,13656
hammer,13657
knife,13658
rope,13659
phone,13660
crowbar,13661
phone,13662
flashlight,13663
phone,13664
knife,13665
knife,13666
hammer,13667
mask,13668
crowbar,13669
crowbar,13670
gun,13671
hammer,13672
knife,13673
knife,13674
screwdriver,13675
knife,13676
knife,13677
gun,13678
knife,13679
gun,13680
mask,13681
crowbar,13682
gun,13683
knife,13684
phone,13685
crowbar,13686
phone,13687
gun,13688
flashlight,13689
mask,13690
rope,13691
phone,13692
rope,13693
screwdriver,13694
screwdriver,13695
rope,13696
screwdriver,13697
knife,13698
gun,13699
rope,13700
crowbar,13701
gun,13702
flashlight,13703
screwdriver,13704
hammer,13705
gun,13706
knife,13707
flashlight,13708
crowbar,13709
screwdriver,13710
hammer,13711
crowbar,13712
mask,13713
knife,13714
gun,13715
flashlight,13716
mask,13717
knife,13718
rope,13719
knife,13720
hammer,13721
phone,13722
knife,13723
mask,13724
screwdriver,13725
phone,13726
knife,13727
screwdriver,13728
mask,13729
knife,13730
hammer,13731
crowbar,13732
screwdriver,13733
hammer,13734
flashlight,13735
crowbar,13736
screwdriver,13737
crowbar,13738
phone,13739
knife,13740
mask,13741
phone,13742
screwdriver,13743
knife,13744
hammer,13745
knife,13746
gun,13747
mask,13748
screwdriver,13749
mask,13750
knife,13751
hammer,13752
screwdriver,13753
hammer,13754
mask,13755
phone,13756
phone,13757
hammer,13758
knife,13759
phone,13760
crowbar,13761
crowbar,13762
screwdriver,13763
phone,13764
screwdriver,13765
mask,13766
knife,13767
hammer,13768
phone,13769
flashlight,13770
mask,13771
crowbar,13772
flashlight,13773
gun,13774
screwdriver,13775
knife,13776
knife,13777
screwdriver,13778
knife,13779
crowbar,13780
knife,13781
crowbar,13782
crowbar,13783
mask,13784
phone,13785
mask,13786
phone,13787
screwdriver,13788
knife,13789
hammer,13790
knife,13791
knife,13792
phone,13793
mask,13794
mask,13795
phone,13796
crowbar,13797
screwdriver,13798
flashlight,13799
hammer,13800
mask,13801
knife,13802
mask,13803
screwdriver,13804
knife,13805
crowbar,13806
screwdriver,13807
mask,13808
crowbar,13809
screwdriver,13810
hammer,13811
phone,13812
phone,13813
flashlight,13814
crowbar,13815
screwdriver,13816
flashlight,13817
mask,13818
flashlight,13819
crowbar,13820
flashlight,13821
mask,13822
knife,13823
mask,13824
screwdriver,13825
gun,13826
mask,13827
crowbar,13828
phone,13829
flashlight,13830
rope,13831
knife,13832
crowbar,13833
hammer,13834
phone,13835
gun,13836
knife,13837
rope,13838
phone,13839
screwdriver,13840
hammer,13841
gun,13842
mask,13843
mask,13844
screwdriver,13845
mask,13846
rope,13847
mask,13848
rope,13849
screwdriver,13850
screwdriver,13851
knife,13852
knife,13853
knife,13854
rope,13855
mask,13856
flashlight,13857
knife,13858
mask,13859
knife,13860
rope,13861
hammer,13862
knife,13863
rope,13864
knife,13865
hammer,13866
rope,13867
crowbar,13868
knife,13869
screwdriver,13870
screwdriver,13871
flashlight,13872
screwdriver,13873
knife,13874
knife,13875
screwdriver,13876
knife,13877
screwdriver,13878
phone,13879
phone,13880
flashlight,13881
knife,13882
mask,13883
knife,13884
crowbar,13885
hammer,13886
hammer,13887
hammer,13888
phone,13889
hammer,13890
knife,13891
knife,13892
hammer,13893
screwdriver,13894
phone,13895
mask,13896
gun,13897
knife,13898
crowbar,13899
knife,13900
screwdriver,13901
gun,13902
crowbar,13903
mask,13904
hammer,13905
phone,13906
crowbar,13907
flashlight,13908
flashlight,13909
gun,13910
mask,13911
knife,13912
knife,13913
screwdriver,13914
gun,13915
knife,13916
mask,13917
knife,13918
hammer,13919
hammer,13920
mask,13921
rope,13922
knife,13923
hammer,13924
screwdriver,13925
knife,13926
rope,13927
flashlight,13928
flashlight,13929
knife,13930
mask,13931
knife,13932
hammer,13933
gun,13934
phone,13935
gun,13936
rope,13937
screwdriver,13938
phone,13939
phone,13940
gun,13941
rope,13942
knife,13943
hammer,13944
mask,13945
rope,13946
knife,13947
knife,13948
crowbar,13949
knife,13950
hammer,13951
flashlight,13952
rope,13953
crowbar,13954
crowbar,13955
rope,13956
phone,13957
gun,13958
rope,13959
gun,13960
gun,13961
phone,13962
rope,13963
screwdriver,13964
screwdriver,13965
flashlight,13966
rope,13967
crowbar,13968
screwdriver,13969
knife,13970
screwdriver,13971
phone,13972
flashlight,13973
hammer,13974
screwdriver,13975
screwdriver,13976
gun,13977
flashlight,13978
flashlight,13979
gun,13980
knife,13981
crowbar,13982
rope,13983
rope,13984
knife,13985
knife,13986
knife,13987
phone,13988
knife,13989
hammer,13990
mask,13991
crowbar,13992
flashlight,13993
screwdriver,13994
mask,13995
screwdriver,13996
flashlight,13997
hammer,13998
hammer,13999
