nome,numeroSerie
knife,24910
mask,24911
knife,24912
knife,24913
gun,24914
phone,24915
hammer,24916
gun,24917
flashlight,24918
knife,24919
rope,24920
crowbar,24921
gun,24922
knife,24923
flashlight,24924
rope,24925
knife,24926
rope,24927
screwdriver,24928
crowbar,24929
crowbar,24930
screwdriver,24931
phone,24932
screwdriver,24933
hammer,24934
phone,24935
flashlight,24936
knife,24937
knife,24938
mask,24939
screwdriver,24940
screwdriver,24941
rope,24942
hammer,24943
phone,24944
knife,24945
knife,24946
mask,24947
screwdriver,24948
screwdriver,24949
flashlight,24950
phone,24951
knife,24952
rope,24953
flashlight,24954
phone,24955
mask,24956
rope,24957
phone,24958
screwdriver,24959
crowbar,24960
knife,24961
knife,24962
phone,24963
phone,24964
phone,24965
flashlight,24966
knife,24967
rope,24968
knife,24969
flashlight,24970
flashlight,24971
hammer,24972
mask,24973
knife,24974
screwdriver,24975
hammer,24976
screwdriver,24977
knife,24978
rope,24979
phone,24980
screwdriver,24981
knife,24982
screwdriver,24983
gun,24984
screwdriver,24985
knife,24986
rope,24987
screwdriver,24988
flashlight,24989
gun,24990
phone,24991
mask,24992
phone,24993
crowbar,24994
flashlight,24995
screwdriver,24996
hammer,24997
gun,24998
knife,24999
