nome,numeroSerie
mask,14544
knife,14545
hammer,14546
hammer,14547
gun,14548
mask,14549
mask,14550
mask,14551
screwdriver,14552
rope,14553
mask,14554
crowbar,14555
mask,14556
gun,14557
screwdriver,14558
flashlight,14559
gun,14560
phone,14561
phone,14562
mask,14563
knife,14564
phone,14565
mask,14566
knife,14567
hammer,14568
phone,14569
gun,14570
hammer,14571
flashlight,14572
knife,14573
screwdriver,14574
mask,14575
mask,14576
knife,14577
screwdriver,14578
knife,14579
screwdriver,14580
gun,14581
knife,14582
crowbar,14583
crowbar,14584
rope,14585
knife,14586
crowbar,14587
screwdriver,14588
crowbar,14589
crowbar,14590
knife,14591
mask,14592
knife,14593
screwdriver,14594
flashlight,14595
knife,14596
screwdriver,14597
flashlight,14598
flashlight,14599
knife,14600
screwdriver,14601
knife,14602
rope,14603
hammer,14604
phone,14605
rope,14606
hammer,14607
phone,14608
flashlight,14609
crowbar,14610
hammer,14611
knife,14612
gun,14613
flashlight,14614
gun,14615
gun,14616
flashlight,14617
mask,14618
mask,14619
screwdriver,14620
flashlight,14621
gun,14622
gun,14623
crowbar,14624
rope,14625
knife,14626
mask,14627
gun,14628
rope,14629
rope,14630
knife,14631
gun,14632
rope,14633
screwdriver,14634
knife,14635
knife,14636
knife,14637
hammer,14638
mask,14639
crowbar,14640
gun,14641
flashlight,14642
knife,14643
knife,14644
flashlight,14645
crowbar,14646
phone,14647
phone,14648
hammer,14649
hammer,14650
gun,14651
hammer,14652
crowbar,14653
knife,14654
rope,14655
hammer,14656
flashlight,14657
phone,14658
phone,14659
phone,14660
flashlight,14661
knife,14662
rope,14663
gun,14664
knife,14665
knife,14666
crowbar,14667
crowbar,14668
screwdriver,14669
knife,14670
rope,14671
phone,14672
knife,14673
hammer,14674
flashlight,14675
phone,14676
hammer,14677
gun,14678
knife,14679
hammer,14680
phone,14681
gun,14682
crowbar,14683
crowbar,14684
crowbar,14685
rope,14686
rope,14687
screwdriver,14688
mask,14689
hammer,14690
mask,14691
crowbar,14692
rope,14693
knife,14694
mask,14695
rope,14696
mask,14697
rope,14698
crowbar,14699
knife,14700
screwdriver,14701
crowbar,14702
knife,14703
mask,14704
knife,14705
rope,14706
mask,14707
phone,14708
hammer,14709
crowbar,14710
flashlight,14711
hammer,14712
rope,14713
gun,14714
crowbar,14715
knife,14716
gun,14717
flashlight,14718
knife,14719
phone,14720
crowbar,14721
rope,14722
knife,14723
rope,14724
hammer,14725
flashlight,14726
knife,14727
knife,14728
mask,14729
crowbar,14730
knife,14731
hammer,14732
mask,14733
screwdriver,14734
rope,14735
screwdriver,14736
screwdriver,14737
gun,14738
knife,14739
knife,14740
crowbar,14741
phone,14742
flashlight,14743
hammer,14744
crowbar,14745
knife,14746
mask,14747
screwdriver,14748
screwdriver,14749
knife,14750
crowbar,14751
knife,14752
mask,14753
flashlight,14754
screwdriver,14755
mask,14756
phone,14757
phone,14758
flashlight,14759
phone,14760
knife,14761
phone,14762
crowbar,14763
knife,14764
rope,14765
phone,14766
crowbar,14767
rope,14768
screwdriver,14769
rope,14770
hammer,14771
hammer,14772
knife,14773
screwdriver,14774
phone,14775
rope,14776
flashlight,14777
hammer,14778
knife,14779
phone,14780
gun,14781
knife,14782
crowbar,14783
gun,14784
gun,14785
rope,14786
gun,14787
crowbar,14788
gun,14789
phone,14790
phone,14791
crowbar,14792
rope,14793
knife,14794
hammer,14795
screwdriver,14796
rope,14797
hammer,14798
rope,14799
mask,14800
flashlight,14801
mask,14802
crowbar,14803
crowbar,14804
rope,14805
mask,14806
crowbar,14807
hammer,14808
phone,14809
knife,14810
rope,14811
phone,14812
flashlight,14813
hammer,14814
knife,14815
rope,14816
gun,14817
mask,14818
rope,14819
knife,14820
rope,14821
phone,14822
screwdriver,14823
rope,14824
phone,14825
mask,14826
phone,14827
flashlight,14828
hammer,14829
rope,14830
phone,14831
knife,14832
knife,14833
knife,14834
rope,14835
crowbar,14836
phone,14837
phone,14838
mask,14839
knife,14840
crowbar,14841
phone,14842
screwdriver,14843
crowbar,14844
gun,14845
flashlight,14846
hammer,14847
knife,14848
knife,14849
mask,14850
phone,14851
knife,14852
gun,14853
knife,14854
phone,14855
gun,14856
knife,14857
phone,14858
mask,14859
screwdriver,14860
screwdriver,14861
phone,14862
mask,14863
screwdriver,14864
hammer,14865
hammer,14866
knife,14867
phone,14868
knife,14869
flashlight,14870
screwdriver,14871
mask,14872
hammer,14873
gun,14874
mask,14875
flashlight,14876
hammer,14877
knife,14878
crowbar,14879
knife,14880
crowbar,14881
screwdriver,14882
mask,14883
rope,14884
mask,14885
knife,14886
crowbar,14887
crowbar,14888
hammer,14889
knife,14890
screwdriver,14891
flashlight,14892
knife,14893
gun,14894
screwdriver,14895
knife,14896
knife,14897
knife,14898
flashlight,14899
phone,14900
gun,14901
mask,14902
phone,14903
screwdriver,14904
flashlight,14905
screwdriver,14906
knife,14907
gun,14908
rope,14909
screwdriver,14910
phone,14911
gun,14912
knife,14913
knife,14914
gun,14915
screwdriver,14916
hammer,14917
knife,14918
knife,14919
crowbar,14920
knife,14921
rope,14922
crowbar,14923
rope,14924
rope,14925
phone,14926
mask,14927
knife,14928
flashlight,14929
screwdriver,14930
rope,14931
hammer,14932
gun,14933
phone,14934
gun,14935
gun,14936
knife,14937
rope,14938
crowbar,14939
hammer,14940
crowbar,14941
crowbar,14942
flashlight,14943
rope,14944
phone,14945
rope,14946
knife,14947
crowbar,14948
hammer,14949
knife,14950
crowbar,14951
phone,14952
mask,14953
gun,14954
knife,14955
crowbar,14956
knife,14957
hammer,14958
knife,14959
knife,14960
crowbar,14961
crowbar,14962
rope,14963
phone,14964
gun,14965
gun,14966
phone,14967
knife,14968
rope,14969
gun,14970
knife,14971
crowbar,14972
knife,14973
hammer,14974
knife,14975
hammer,14976
rope,14977
phone,14978
phone,14979
hammer,14980
screwdriver,14981
phone,14982
rope,14983
phone,14984
rope,14985
crowbar,14986
phone,14987
knife,14988
knife,14989
phone,14990
crowbar,14991
mask,14992
knife,14993
crowbar,14994
hammer,14995
crowbar,14996
knife,14997
phone,14998
crowbar,14999
