nome,numeroSerie
rope,12251
crowbar,12252
flashlight,12253
flashlight,12254
mask,12255
screwdriver,12256
screwdriver,12257
gun,12258
gun,12259
mask,12260
gun,12261
knife,12262
gun,12263
gun,12264
knife,12265
gun,12266
crowbar,12267
knife,12268
phone,12269
knife,12270
phone,12271
knife,12272
flashlight,12273
gun,12274
screwdriver,12275
gun,12276
knife,12277
phone,12278
screwdriver,12279
mask,12280
phone,12281
rope,12282
phone,12283
flashlight,12284
knife,12285
phone,12286
gun,12287
hammer,12288
flashlight,12289
knife,12290
knife,12291
knife,12292
phone,12293
gun,12294
crowbar,12295
rope,12296
screwdriver,12297
rope,12298
hammer,12299
phone,12300
knife,12301
flashlight,12302
mask,12303
hammer,12304
rope,12305
flashlight,12306
knife,12307
crowbar,12308
knife,12309
hammer,12310
knife,12311
rope,12312
phone,12313
gun,12314
flashlight,12315
knife,12316
knife,12317
screwdriver,12318
flashlight,12319
flashlight,12320
knife,12321
knife,12322
hammer,12323
gun,12324
gun,12325
knife,12326
screwdriver,12327
knife,12328
rope,12329
knife,12330
crowbar,12331
knife,12332
knife,12333
gun,12334
screwdriver,12335
mask,12336
flashlight,12337
screwdriver,12338
phone,12339
screwdriver,12340
screwdriver,12341
crowbar,12342
rope,12343
gun,12344
phone,12345
knife,12346
rope,12347
knife,12348
knife,12349
hammer,12350
hammer,12351
hammer,12352
crowbar,12353
rope,12354
rope,12355
mask,12356
gun,12357
flashlight,12358
flashlight,12359
knife,12360
rope,12361
hammer,12362
knife,12363
phone,12364
gun,12365
phone,12366
crowbar,12367
hammer,12368
flashlight,12369
mask,12370
screwdriver,12371
knife,12372
knife,12373
crowbar,12374
crowbar,12375
mask,12376
phone,12377
flashlight,12378
phone,12379
phone,12380
phone,12381
phone,12382
rope,12383
knife,12384
rope,12385
phone,12386
gun,12387
flashlight,12388
phone,12389
screwdriver,12390
mask,12391
flashlight,12392
screwdriver,12393
phone,12394
crowbar,12395
phone,12396
crowbar,12397
phone,12398
knife,12399
knife,12400
flashlight,12401
flashlight,12402
gun,12403
gun,12404
knife,12405
phone,12406
knife,12407
hammer,12408
crowbar,12409
screwdriver,12410
phone,12411
knife,12412
phone,12413
phone,12414
knife,12415
knife,12416
flashlight,12417
flashlight,12418
knife,12419
gun,12420
mask,12421
phone,12422
crowbar,12423
gun,12424
gun,12425
rope,12426
crowbar,12427
flashlight,12428
mask,12429
crowbar,12430
mask,12431
phone,12432
screwdriver,12433
knife,12434
crowbar,12435
hammer,12436
knife,12437
gun,12438
gun,12439
knife,12440
crowbar,12441
hammer,12442
phone,12443
crowbar,12444
phone,12445
gun,12446
gun,12447
gun,12448
knife,12449
crowbar,12450
phone,12451
mask,12452
rope,12453
gun,12454
phone,12455
screwdriver,12456
hammer,12457
knife,12458
rope,12459
screwdriver,12460
knife,12461
gun,12462
phone,12463
mask,12464
knife,12465
flashlight,12466
screwdriver,12467
gun,12468
screwdriver,12469
hammer,12470
flashlight,12471
knife,12472
screwdriver,12473
crowbar,12474
phone,12475
knife,12476
mask,12477
crowbar,12478
flashlight,12479
phone,12480
rope,12481
knife,12482
crowbar,12483
rope,12484
screwdriver,12485
crowbar,12486
phone,12487
mask,12488
mask,12489
screwdriver,12490
flashlight,12491
knife,12492
gun,12493
screwdriver,12494
crowbar,12495
flashlight,12496
screwdriver,12497
phone,12498
rope,12499
knife,12500
hammer,12501
gun,12502
rope,12503
screwdriver,12504
screwdriver,12505
screwdriver,12506
knife,12507
rope,12508
flashlight,12509
phone,12510
flashlight,12511
phone,12512
flashlight,12513
phone,12514
crowbar,12515
crowbar,12516
knife,12517
screwdriver,12518
rope,12519
knife,12520
phone,12521
rope,12522
phone,12523
hammer,12524
mask,12525
hammer,12526
rope,12527
gun,12528
rope,12529
rope,12530
hammer,12531
phone,12532
phone,12533
mask,12534
gun,12535
gun,12536
gun,12537
gun,12538
hammer,12539
screwdriver,12540
knife,12541
phone,12542
flashlight,12543
gun,12544
phone,12545
hammer,12546
screwdriver,12547
crowbar,12548
crowbar,12549
flashlight,12550
rope,12551
hammer,12552
screwdriver,12553
rope,12554
flashlight,12555
knife,12556
flashlight,12557
flashlight,12558
phone,12559
phone,12560
knife,12561
rope,12562
mask,12563
screwdriver,12564
mask,12565
mask,12566
rope,12567
hammer,12568
knife,12569
crowbar,12570
flashlight,12571
knife,12572
screwdriver,12573
gun,12574
crowbar,12575
hammer,12576
flashlight,12577
gun,12578
hammer,12579
phone,12580
rope,12581
mask,12582
mask,12583
mask,12584
knife,12585
flashlight,12586
knife,12587
knife,12588
hammer,12589
flashlight,12590
hammer,12591
screwdriver,12592
crowbar,12593
mask,12594
gun,12595
gun,12596
flashlight,12597
flashlight,12598
knife,12599
flashlight,12600
flashlight,12601
screwdriver,12602
gun,12603
hammer,12604
crowbar,12605
gun,12606
phone,12607
knife,12608
phone,12609
rope,12610
phone,12611
knife,12612
crowbar,12613
crowbar,12614
knife,12615
screwdriver,12616
knife,12617
knife,12618
crowbar,12619
hammer,12620
phone,12621
knife,12622
hammer,12623
flashlight,12624
screwdriver,12625
knife,12626
knife,12627
mask,12628
screwdriver,12629
phone,12630
knife,12631
screwdriver,12632
knife,12633
crowbar,12634
screwdriver,12635
rope,12636
gun,12637
hammer,12638
flashlight,12639
screwdriver,12640
rope,12641
rope,12642
knife,12643
knife,12644
flashlight,12645
flashlight,12646
gun,12647
knife,12648
knife,12649
flashlight,12650
knife,12651
gun,12652
gun,12653
phone,12654
knife,12655
crowbar,12656
flashlight,12657
mask,12658
rope,12659
rope,12660
phone,12661
mask,12662
flashlight,12663
gun,12664
rope,12665
knife,12666
mask,12667
rope,12668
screwdriver,12669
mask,12670
rope,12671
rope,12672
phone,12673
flashlight,12674
gun,12675
crowbar,12676
flashlight,12677
flashlight,12678
rope,12679
mask,12680
flashlight,12681
crowbar,12682
crowbar,12683
gun,12684
hammer,12685
crowbar,12686
crowbar,12687
knife,12688
gun,12689
mask,12690
phone,12691
knife,12692
hammer,12693
hammer,12694
screwdriver,12695
crowbar,12696
hammer,12697
knife,12698
screwdriver,12699
mask,12700
knife,12701
screwdriver,12702
mask,12703
knife,12704
knife,12705
phone,12706
flashlight,12707
mask,12708
phone,12709
screwdriver,12710
crowbar,12711
phone,12712
knife,12713
flashlight,12714
knife,12715
crowbar,12716
hammer,12717
knife,12718
screwdriver,12719
hammer,12720
gun,12721
crowbar,12722
flashlight,12723
gun,12724
knife,12725
knife,12726
flashlight,12727
crowbar,12728
mask,12729
rope,12730
hammer,12731
screwdriver,12732
knife,12733
gun,12734
crowbar,12735
knife,12736
rope,12737
crowbar,12738
rope,12739
screwdriver,12740
mask,12741
mask,12742
hammer,12743
hammer,12744
gun,12745
rope,12746
screwdriver,12747
crowbar,12748
gun,12749
mask,12750
knife,12751
rope,12752
screwdriver,12753
flashlight,12754
knife,12755
mask,12756
knife,12757
flashlight,12758
phone,12759
screwdriver,12760
mask,12761
screwdriver,12762
knife,12763
rope,12764
rope,12765
flashlight,12766
screwdriver,12767
knife,12768
gun,12769
screwdriver,12770
screwdriver,12771
rope,12772
rope,12773
knife,12774
flashlight,12775
flashlight,12776
flashlight,12777
mask,12778
screwdriver,12779
phone,12780
knife,12781
screwdriver,12782
flashlight,12783
hammer,12784
hammer,12785
phone,12786
crowbar,12787
gun,12788
crowbar,12789
crowbar,12790
crowbar,12791
rope,12792
knife,12793
rope,12794
phone,12795
crowbar,12796
knife,12797
mask,12798
hammer,12799
flashlight,12800
screwdriver,12801
rope,12802
hammer,12803
knife,12804
knife,12805
hammer,12806
phone,12807
mask,12808
knife,12809
rope,12810
knife,12811
gun,12812
knife,12813
gun,12814
screwdriver,12815
flashlight,12816
screwdriver,12817
screwdriver,12818
knife,12819
crowbar,12820
flashlight,12821
knife,12822
crowbar,12823
hammer,12824
flashlight,12825
screwdriver,12826
knife,12827
crowbar,12828
phone,12829
hammer,12830
crowbar,12831
screwdriver,12832
rope,12833
rope,12834
gun,12835
rope,12836
mask,12837
phone,12838
crowbar,12839
hammer,12840
gun,12841
mask,12842
phone,12843
rope,12844
rope,12845
flashlight,12846
hammer,12847
crowbar,12848
knife,12849
hammer,12850
hammer,12851
flashlight,12852
screwdriver,12853
hammer,12854
phone,12855
mask,12856
flashlight,12857
screwdriver,12858
knife,12859
rope,12860
knife,12861
gun,12862
gun,12863
rope,12864
mask,12865
rope,12866
flashlight,12867
knife,12868
rope,12869
gun,12870
hammer,12871
phone,12872
rope,12873
rope,12874
knife,12875
mask,12876
mask,12877
crowbar,12878
hammer,12879
crowbar,12880
screwdriver,12881
screwdriver,12882
knife,12883
gun,12884
gun,12885
gun,12886
gun,12887
phone,12888
phone,12889
gun,12890
knife,12891
mask,12892
hammer,12893
gun,12894
mask,12895
knife,12896
flashlight,12897
gun,12898
flashlight,12899
flashlight,12900
hammer,12901
screwdriver,12902
phone,12903
mask,12904
phone,12905
hammer,12906
hammer,12907
screwdriver,12908
knife,12909
knife,12910
knife,12911
rope,12912
rope,12913
mask,12914
phone,12915
flashlight,12916
knife,12917
knife,12918
mask,12919
knife,12920
screwdriver,12921
hammer,12922
hammer,12923
knife,12924
phone,12925
knife,12926
knife,12927
knife,12928
crowbar,12929
screwdriver,12930
screwdriver,12931
phone,12932
rope,12933
phone,12934
knife,12935
rope,12936
rope,12937
hammer,12938
flashlight,12939
crowbar,12940
mask,12941
rope,12942
knife,12943
flashlight,12944
flashlight,12945
rope,12946
knife,12947
knife,12948
flashlight,12949
knife,12950
knife,12951
knife,12952
crowbar,12953
flashlight,12954
crowbar,12955
mask,12956
mask,12957
phone,12958
flashlight,12959
crowbar,12960
knife,12961
knife,12962
knife,12963
rope,12964
screwdriver,12965
knife,12966
mask,12967
knife,12968
mask,12969
mask,12970
crowbar,12971
hammer,12972
phone,12973
crowbar,12974
knife,12975
gun,12976
screwdriver,12977
rope,12978
rope,12979
hammer,12980
knife,12981
rope,12982
mask,12983
gun,12984
crowbar,12985
knife,12986
knife,12987
screwdriver,12988
flashlight,12989
hammer,12990
rope,12991
rope,12992
phone,12993
hammer,12994
phone,12995
phone,12996
mask,12997
mask,12998
flashlight,12999
