nome,numeroSerie
gun,10634
knife,10635
phone,10636
gun,10637
crowbar,10638
phone,10639
knife,10640
mask,10641
knife,10642
flashlight,10643
hammer,10644
hammer,10645
knife,10646
mask,10647
knife,10648
phone,10649
mask,10650
mask,10651
gun,10652
hammer,10653
mask,10654
screwdriver,10655
mask,10656
screwdriver,10657
gun,10658
screwdriver,10659
knife,10660
gun,10661
crowbar,10662
gun,10663
gun,10664
knife,10665
screwdriver,10666
knife,10667
flashlight,10668
screwdriver,10669
mask,10670
hammer,10671
knife,10672
screwdriver,10673
mask,10674
flashlight,10675
mask,10676
knife,10677
rope,10678
hammer,10679
mask,10680
rope,10681
hammer,10682
phone,10683
knife,10684
flashlight,10685
rope,10686
knife,10687
mask,10688
screwdriver,10689
mask,10690
gun,10691
flashlight,10692
knife,10693
screwdriver,10694
mask,10695
knife,10696
phone,10697
mask,10698
knife,10699
knife,10700
flashlight,10701
phone,10702
screwdriver,10703
gun,10704
flashlight,10705
mask,10706
gun,10707
flashlight,10708
rope,10709
mask,10710
crowbar,10711
hammer,10712
rope,10713
hammer,10714
mask,10715
knife,10716
phone,10717
screwdriver,10718
rope,10719
screwdriver,10720
mask,10721
mask,10722
gun,10723
knife,10724
gun,10725
mask,10726
mask,10727
crowbar,10728
hammer,10729
screwdriver,10730
screwdriver,10731
phone,10732
phone,10733
mask,10734
gun,10735
gun,10736
crowbar,10737
mask,10738
rope,10739
hammer,10740
mask,10741
phone,10742
phone,10743
phone,10744
knife,10745
hammer,10746
screwdriver,10747
hammer,10748
gun,10749
knife,10750
hammer,10751
hammer,10752
gun,10753
mask,10754
flashlight,10755
flashlight,10756
gun,10757
knife,10758
screwdriver,10759
hammer,10760
mask,10761
mask,10762
flashlight,10763
gun,10764
mask,10765
mask,10766
flashlight,10767
rope,10768
rope,10769
rope,10770
gun,10771
knife,10772
gun,10773
phone,10774
knife,10775
knife,10776
knife,10777
knife,10778
screwdriver,10779
phone,10780
hammer,10781
knife,10782
knife,10783
gun,10784
screwdriver,10785
gun,10786
mask,10787
knife,10788
screwdriver,10789
phone,10790
hammer,10791
knife,10792
crowbar,10793
phone,10794
hammer,10795
crowbar,10796
hammer,10797
crowbar,10798
knife,10799
phone,10800
hammer,10801
knife,10802
knife,10803
hammer,10804
crowbar,10805
hammer,10806
rope,10807
knife,10808
knife,10809
knife,10810
knife,10811
flashlight,10812
hammer,10813
mask,10814
knife,10815
rope,10816
mask,10817
flashlight,10818
crowbar,10819
screwdriver,10820
phone,10821
phone,10822
gun,10823
flashlight,10824
gun,10825
gun,10826
phone,10827
screwdriver,10828
knife,10829
crowbar,10830
crowbar,10831
knife,10832
mask,10833
gun,10834
hammer,10835
rope,10836
rope,10837
mask,10838
crowbar,10839
knife,10840
crowbar,10841
flashlight,10842
screwdriver,10843
crowbar,10844
hammer,10845
hammer,10846
phone,10847
knife,10848
knife,10849
screwdriver,10850
screwdriver,10851
flashlight,10852
flashlight,10853
knife,10854
gun,10855
screwdriver,10856
gun,10857
gun,10858
mask,10859
flashlight,10860
gun,10861
hammer,10862
rope,10863
hammer,10864
screwdriver,10865
rope,10866
screwdriver,10867
gun,10868
hammer,10869
hammer,10870
phone,10871
knife,10872
gun,10873
mask,10874
knife,10875
crowbar,10876
hammer,10877
phone,10878
flashlight,10879
screwdriver,10880
mask,10881
crowbar,10882
mask,10883
knife,10884
screwdriver,10885
flashlight,10886
mask,10887
knife,10888
mask,10889
gun,10890
knife,10891
rope,10892
knife,10893
knife,10894
hammer,10895
crowbar,10896
phone,10897
knife,10898
phone,10899
rope,10900
gun,10901
crowbar,10902
knife,10903
flashlight,10904
phone,10905
hammer,10906
flashlight,10907
phone,10908
gun,10909
crowbar,10910
flashlight,10911
knife,10912
crowbar,10913
flashlight,10914
phone,10915
phone,10916
flashlight,10917
crowbar,10918
knife,10919
knife,10920
hammer,10921
rope,10922
gun,10923
crowbar,10924
screwdriver,10925
flashlight,10926
knife,10927
knife,10928
gun,10929
knife,10930
hammer,10931
mask,10932
phone,10933
flashlight,10934
flashlight,10935
screwdriver,10936
phone,10937
gun,10938
knife,10939
flashlight,10940
knife,10941
screwdriver,10942
mask,10943
flashlight,10944
rope,10945
knife,10946
hammer,10947
crowbar,10948
screwdriver,10949
knife,10950
flashlight,10951
gun,10952
knife,10953
screwdriver,10954
knife,10955
screwdriver,10956
knife,10957
knife,10958
rope,10959
crowbar,10960
rope,10961
knife,10962
hammer,10963
phone,10964
phone,10965
crowbar,10966
gun,10967
knife,10968
phone,10969
flashlight,10970
mask,10971
hammer,10972
gun,10973
crowbar,10974
knife,10975
hammer,10976
rope,10977
hammer,10978
knife,10979
knife,10980
hammer,10981
hammer,10982
mask,10983
crowbar,10984
hammer,10985
flashlight,10986
mask,10987
gun,10988
flashlight,10989
crowbar,10990
phone,10991
phone,10992
gun,10993
gun,10994
screwdriver,10995
mask,10996
phone,10997
crowbar,10998
screwdriver,10999
