nome,numeroSerie
phone,25873
screwdriver,25874
hammer,25875
crowbar,25876
hammer,25877
knife,25878
hammer,25879
knife,25880
knife,25881
knife,25882
gun,25883
crowbar,25884
gun,25885
knife,25886
knife,25887
knife,25888
rope,25889
knife,25890
gun,25891
flashlight,25892
mask,25893
phone,25894
gun,25895
crowbar,25896
rope,25897
gun,25898
knife,25899
rope,25900
flashlight,25901
knife,25902
hammer,25903
gun,25904
phone,25905
hammer,25906
phone,25907
knife,25908
crowbar,25909
knife,25910
flashlight,25911
knife,25912
screwdriver,25913
knife,25914
knife,25915
gun,25916
rope,25917
mask,25918
knife,25919
hammer,25920
mask,25921
hammer,25922
screwdriver,25923
phone,25924
mask,25925
gun,25926
screwdriver,25927
gun,25928
screwdriver,25929
knife,25930
hammer,25931
mask,25932
mask,25933
gun,25934
rope,25935
knife,25936
mask,25937
hammer,25938
rope,25939
phone,25940
rope,25941
knife,25942
knife,25943
flashlight,25944
knife,25945
flashlight,25946
knife,25947
flashlight,25948
crowbar,25949
gun,25950
hammer,25951
gun,25952
gun,25953
knife,25954
phone,25955
gun,25956
mask,25957
knife,25958
knife,25959
knife,25960
crowbar,25961
crowbar,25962
knife,25963
knife,25964
knife,25965
knife,25966
mask,25967
crowbar,25968
screwdriver,25969
knife,25970
screwdriver,25971
crowbar,25972
flashlight,25973
gun,25974
phone,25975
gun,25976
rope,25977
flashlight,25978
crowbar,25979
knife,25980
crowbar,25981
screwdriver,25982
screwdriver,25983
gun,25984
phone,25985
flashlight,25986
gun,25987
flashlight,25988
crowbar,25989
screwdriver,25990
hammer,25991
screwdriver,25992
screwdriver,25993
mask,25994
knife,25995
mask,25996
mask,25997
knife,25998
gun,25999
