cap,citta,nome,paese
24527,Venezia,Ristorante,Italia
24528,Venice,Banca,Italia
24529,Bologna,Panetteria,Italia
24530,Palermo,Salumeria,Italia
24531,Genoa,Pizzeria,Italia
24532,Venezia,Salumeria,Italia
24533,Verona,Pizzeria,Italia
24534,Palermo,Ristorante,Italia
24535,Rome,Trattoria,Italia
24536,Turin,Trattoria,Italia
24537,Naples,Pizzeria,Italia
24538,Bologna,Trattoria,Italia
24539,Turin,Salumeria,Italia
24540,Milan,Pizzeria,Italia
24541,Palermo,Pizzeria,Italia
24542,Verona,Enoteca,Italia
24543,Milan,Salumeria,Italia
24544,Palermo,Banca,Italia
24545,Florence,Banca,Italia
24546,Rome,Trattoria,Italia
24547,Genoa,Enoteca,Italia
24548,Turin,Salumeria,Italia
24549,Messina,Salumeria,Italia
24550,Milan,Enoteca,Italia
24551,Naples,Banca,Italia
24552,Genoa,Trattoria,Italia
24553,Turin,Ristorante,Italia
24554,Milan,Banca,Italia
24555,Messina,Trattoria,Italia
24556,Venice,Salumeria,Italia
24557,Naples,Trattoria,Italia
24558,Turin,Ristorante,Italia
24559,Bologna,Enoteca,Italia
24560,Bologna,Salumeria,Italia
24561,Venezia,Enoteca,Italia
24562,Palermo,Ristorante,Italia
24563,Bologna,Panetteria,Italia
24564,Florence,Salumeria,Italia
24565,Genoa,Pizzeria,Italia
24566,Florence,Ristorante,Italia
24567,Genoa,Trattoria,Italia
24568,Messina,Pizzeria,Italia
24569,Rome,Panetteria,Italia
24570,Venezia,Ristorante,Italia
24571,Bologna,Pizzeria,Italia
24572,Palermo,Ristorante,Italia
24573,Venice,Banca,Italia
24574,Palermo,Trattoria,Italia
24575,Venice,Enoteca,Italia
24576,Verona,Pizzeria,Italia
24577,Messina,Ristorante,Italia
24578,Naples,Trattoria,Italia
24579,Genoa,Pizzeria,Italia
24580,Turin,Panetteria,Italia
24581,Genoa,Ristorante,Italia
24582,Venice,Panetteria,Italia
24583,Florence,Panetteria,Italia
24584,Milan,Panetteria,Italia
24585,Turin,Banca,Italia
24586,Turin,Enoteca,Italia
24587,Naples,Ristorante,Italia
24588,Naples,Banca,Italia
24589,Florence,Trattoria,Italia
24590,Turin,Banca,Italia
24591,Genoa,Banca,Italia
24592,Turin,Banca,Italia
24593,Milan,Ristorante,Italia
24594,Messina,Pizzeria,Italia
24595,Rome,Ristorante,Italia
24596,Rome,Panetteria,Italia
24597,Venice,Salumeria,Italia
24598,Messina,Enoteca,Italia
24599,Florence,Enoteca,Italia
24600,Genoa,Enoteca,Italia
24601,Messina,Salumeria,Italia
24602,Palermo,Panetteria,Italia
24603,Genoa,Salumeria,Italia
24604,Verona,Banca,Italia
24605,Turin,Enoteca,Italia
24606,Florence,Enoteca,Italia
24607,Messina,Salumeria,Italia
24608,Florence,Panetteria,Italia
24609,Bologna,Enoteca,Italia
24610,Turin,Panetteria,Italia
24611,Florence,Salumeria,Italia
24612,Messina,Panetteria,Italia
24613,Venezia,Ristorante,Italia
24614,Palermo,Pizzeria,Italia
24615,Turin,Enoteca,Italia
24616,Palermo,Pizzeria,Italia
24617,Naples,Ristorante,Italia
24618,Verona,Ristorante,Italia
24619,Venezia,Salumeria,Italia
24620,Naples,Pizzeria,Italia
24621,Naples,Banca,Italia
24622,Milan,Salumeria,Italia
24623,Bologna,Ristorante,Italia
24624,Florence,Pizzeria,Italia
24625,Bologna,Trattoria,Italia
24626,Florence,Salumeria,Italia
24627,Messina,Pizzeria,Italia
24628,Turin,Panetteria,Italia
24629,Genoa,Ristorante,Italia
24630,Messina,Trattoria,Italia
24631,Naples,Salumeria,Italia
24632,Venice,Ristorante,Italia
24633,Florence,Panetteria,Italia
24634,Bologna,Panetteria,Italia
24635,Verona,Panetteria,Italia
24636,Florence,Panetteria,Italia
24637,Turin,Trattoria,Italia
24638,Rome,Banca,Italia
24639,Verona,Enoteca,Italia
24640,Milan,Ristorante,Italia
24641,Palermo,Banca,Italia
24642,Messina,Enoteca,Italia
24643,Genoa,Banca,Italia
24644,Florence,Panetteria,Italia
24645,Verona,Banca,Italia
24646,Messina,Pizzeria,Italia
24647,Florence,Trattoria,Italia
24648,Turin,Enoteca,Italia
24649,Genoa,Salumeria,Italia
24650,Verona,Banca,Italia
24651,Genoa,Ristorante,Italia
24652,Milan,Panetteria,Italia
24653,Messina,Trattoria,Italia
24654,Bologna,Trattoria,Italia
24655,Milan,Trattoria,Italia
24656,Bologna,Panetteria,Italia
24657,Venezia,Banca,Italia
24658,Turin,Enoteca,Italia
24659,Turin,Trattoria,Italia
24660,Rome,Salumeria,Italia
24661,Genoa,Salumeria,Italia
24662,Verona,Trattoria,Italia
24663,Palermo,Salumeria,Italia
24664,Rome,Pizzeria,Italia
24665,Palermo,Panetteria,Italia
24666,Palermo,Ristorante,Italia
24667,Genoa,Trattoria,Italia
24668,Verona,Trattoria,Italia
24669,Turin,Banca,Italia
24670,Genoa,Salumeria,Italia
24671,Naples,Pizzeria,Italia
24672,Messina,Ristorante,Italia
24673,Milan,Panetteria,Italia
24674,Milan,Salumeria,Italia
24675,Rome,Enoteca,Italia
24676,Messina,Ristorante,Italia
24677,Bologna,Pizzeria,Italia
24678,Genoa,Trattoria,Italia
24679,Verona,Ristorante,Italia
24680,Verona,Trattoria,Italia
24681,Palermo,Enoteca,Italia
24682,Verona,Ristorante,Italia
24683,Turin,Banca,Italia
24684,Bologna,Enoteca,Italia
24685,Palermo,Pizzeria,Italia
24686,Genoa,Enoteca,Italia
24687,Verona,Ristorante,Italia
24688,Messina,Panetteria,Italia
24689,Turin,Panetteria,Italia
24690,Florence,Panetteria,Italia
24691,Messina,Panetteria,Italia
24692,Genoa,Enoteca,Italia
24693,Florence,Banca,Italia
24694,Milan,Panetteria,Italia
24695,Rome,Banca,Italia
24696,Venezia,Ristorante,Italia
24697,Verona,Pizzeria,Italia
24698,Venezia,Ristorante,Italia
24699,Verona,Salumeria,Italia
24700,Messina,Salumeria,Italia
24701,Naples,Pizzeria,Italia
24702,Palermo,Pizzeria,Italia
24703,Palermo,Trattoria,Italia
24704,Verona,Trattoria,Italia
24705,Palermo,Panetteria,Italia
24706,Palermo,Ristorante,Italia
24707,Milan,Ristorante,Italia
24708,Messina,Panetteria,Italia
24709,Rome,Banca,Italia
24710,Messina,Enoteca,Italia
24711,Genoa,Enoteca,Italia
24712,Venice,Enoteca,Italia
24713,Venezia,Pizzeria,Italia
24714,Bologna,Pizzeria,Italia
24715,Milan,Trattoria,Italia
24716,Venice,Salumeria,Italia
24717,Verona,Salumeria,Italia
24718,Venezia,Ristorante,Italia
24719,Palermo,Enoteca,Italia
24720,Bologna,Salumeria,Italia
24721,Palermo,Banca,Italia
24722,Messina,Enoteca,Italia
24723,Bologna,Panetteria,Italia
24724,Naples,Banca,Italia
24725,Rome,Panetteria,Italia
24726,Venice,Panetteria,Italia
24727,Milan,Enoteca,Italia
24728,Naples,Salumeria,Italia
24729,Genoa,Salumeria,Italia
24730,Naples,Trattoria,Italia
24731,Venezia,Ristorante,Italia
24732,Turin,Trattoria,Italia
24733,Palermo,Salumeria,Italia
24734,Genoa,Ristorante,Italia
24735,Turin,Banca,Italia
24736,Venezia,Trattoria,Italia
24737,Venezia,Panetteria,Italia
24738,Naples,Salumeria,Italia
24739,Bologna,Banca,Italia
24740,Florence,Enoteca,Italia
24741,Venezia,Ristorante,Italia
24742,Verona,Trattoria,Italia
24743,Milan,Salumeria,Italia
24744,Messina,Trattoria,Italia
24745,Verona,Pizzeria,Italia
24746,Bologna,Enoteca,Italia
24747,Messina,Ristorante,Italia
24748,Milan,Trattoria,Italia
24749,Rome,Ristorante,Italia
24750,Florence,Pizzeria,Italia
24751,Rome,Enoteca,Italia
24752,Naples,Enoteca,Italia
24753,Venice,Ristorante,Italia
24754,Rome,Panetteria,Italia
24755,Messina,Salumeria,Italia
24756,Venice,Trattoria,Italia
24757,Palermo,Trattoria,Italia
24758,Genoa,Pizzeria,Italia
24759,Genoa,Banca,Italia
24760,Florence,Panetteria,Italia
24761,Venice,Banca,Italia
24762,Naples,Enoteca,Italia
24763,Bologna,Pizzeria,Italia
24764,Bologna,Pizzeria,Italia
24765,Genoa,Ristorante,Italia
24766,Florence,Salumeria,Italia
24767,Milan,Trattoria,Italia
24768,Messina,Enoteca,Italia
24769,Verona,Panetteria,Italia
24770,Milan,Trattoria,Italia
24771,Venice,Panetteria,Italia
24772,Rome,Trattoria,Italia
24773,Venice,Enoteca,Italia
24774,Turin,Panetteria,Italia
24775,Naples,Pizzeria,Italia
24776,Palermo,Panetteria,Italia
24777,Venice,Banca,Italia
24778,Genoa,Salumeria,Italia
24779,Venezia,Trattoria,Italia
24780,Verona,Ristorante,Italia
24781,Rome,Pizzeria,Italia
24782,Naples,Ristorante,Italia
24783,Venezia,Ristorante,Italia
24784,Venezia,Panetteria,Italia
24785,Genoa,Panetteria,Italia
24786,Turin,Pizzeria,Italia
24787,Turin,Ristorante,Italia
24788,Turin,Ristorante,Italia
24789,Milan,Salumeria,Italia
24790,Messina,Banca,Italia
24791,Bologna,Pizzeria,Italia
24792,Rome,Trattoria,Italia
24793,Milan,Enoteca,Italia
24794,Florence,Banca,Italia
24795,Rome,Salumeria,Italia
24796,Naples,Salumeria,Italia
24797,Milan,Enoteca,Italia
24798,Genoa,Enoteca,Italia
24799,Venezia,Pizzeria,Italia
24800,Verona,Banca,Italia
24801,Venice,Ristorante,Italia
24802,Turin,Salumeria,Italia
24803,Florence,Salumeria,Italia
24804,Turin,Panetteria,Italia
24805,Florence,Panetteria,Italia
24806,Venice,Enoteca,Italia
24807,Venice,Panetteria,Italia
24808,Milan,Banca,Italia
24809,Florence,Trattoria,Italia
24810,Rome,Panetteria,Italia
24811,Venice,Pizzeria,Italia
